eV,Counts
310.100037,0.0
310.37951699999996,0.0
310.659485,0.0
310.93994100000003,0.0
311.220917,0.0
311.50244100000003,0.0
311.784454,0.0
312.066925,0.0
312.34997599999997,0.0
312.633514,0.0
312.91754199999997,0.0
313.202148,0.0
313.487213,0.0
313.772858,0.0
314.05896,0.0
314.345612,0.0
314.632812,0.0
314.920502,0.0
315.20871,0.0
315.497467,0.0
315.78677400000004,0.0
316.07653799999997,0.0
316.366943,0.0
316.657806,0.0
316.94921899999997,0.0
317.24118,0.0
317.533661,0.0
317.82669100000004,0.0
318.1203,0.0
318.414398,0.0
318.709045,0.0
319.004272,0.0
319.300018,0.0
319.596344,0.0
319.893158,0.0
320.190582,0.0
320.488525,0.0
320.78704799999997,0.0
321.086151,0.0
321.385773,0.0
321.68597400000004,0.0
321.986694,0.0
322.288025,0.0
322.589905,0.0
322.892334,0.0
323.19534300000004,0.0
323.49893199999997,0.0
323.80310099999997,0.0
324.10778799999997,0.0
324.413116,0.002325
324.718964,0.001396
325.025421,0.003482
325.332428,0.005559000000000001
325.64004500000004,0.000932
325.948273,0.004124
326.257019,0.003186
326.566376,0.0036079999999999997
326.876312,0.0022329999999999997
327.18689,0.002706
327.49798599999997,0.002623
327.809753,0.003871
328.12203999999997,0.001523
328.434937,0.0038159999999999995
328.748444,0.0035479999999999995
329.06256099999996,0.00395
329.377289,0.005642
329.692596,0.0035009999999999998
330.008514,0.0041600000000000005
330.325012,0.004297
330.64215099999996,0.003692
330.95986899999997,0.003109
331.278259,0.0029230000000000003
331.597198,0.00375
331.916779,0.002065
332.236969,0.0016829999999999998
332.55777,0.004139
332.879242,0.0039829999999999996
333.201263,0.00325
333.52398700000003,0.004896
333.847229,0.004744
334.171204,0.004443
334.495728,0.003848
334.820953,0.003042
335.146759,0.0041670000000000006
335.473206,0.004686999999999999
335.800323,0.0035380000000000003
336.128021,0.004079999999999999
336.45645099999996,0.0041140000000000005
336.785461,0.004217
337.115112,0.0036079999999999997
337.445404,0.006047
337.776367,0.0054329999999999995
338.107971,0.00543
338.440247,0.005618
338.773163,0.004984000000000001
339.10672,0.004971
339.440918,0.006586
339.77578700000004,0.005473
340.11138900000003,0.005524
340.447571,0.005313
340.784454,0.007148999999999999
341.121979,0.005511
341.460175,0.006137
341.799072,0.004824
342.138641,0.005037
342.478882,0.005902
342.819733,0.0073420000000000004
343.161346,0.006265
343.503601,0.005522999999999999
343.846588,0.005425
344.190216,0.0066099999999999996
344.534515,0.005338
344.879547,0.004582
345.22522000000004,0.004734
345.571686,0.005405
345.918762,0.0059960000000000005
346.266541,0.006358
346.615021,0.006788
346.964203,0.006639
347.314117,0.00632
347.664764,0.006743000000000001
348.016052,0.006271
348.368073,0.0070810000000000005
348.720795,0.005729
349.074249,0.006543000000000001
349.428467,0.00539
349.783325,0.006183
350.13894700000003,0.006517
350.49527,0.005718
350.852325,0.007062000000000001
351.210144,0.006113
351.568634,0.006807
351.927917,0.005863
352.287872,0.006405
352.648621,0.005983
353.01004,0.005514
353.372284,0.0072900000000000005
353.735229,0.007309
354.098907,0.0075
354.46337900000003,0.00577
354.828552,0.00644
355.19455,0.006789
355.56124900000003,0.007365000000000001
355.92868,0.006885
356.296906,0.0076370000000000006
356.665863,0.008645
357.03564500000005,0.008352
357.40618900000004,0.008695
357.777466,0.008728
358.14950600000003,0.007888
358.522339,0.009487
358.895935,0.008976999999999999
359.270355,0.008075
359.645508,0.008173
360.021454,0.006817
360.398224,0.009073000000000001
360.77572599999996,0.007839
361.154083,0.009119
361.53320299999996,0.010562
361.913116,0.007803
362.293823,0.00745
362.675323,0.008051
363.057648,0.008393000000000001
363.44082599999996,0.007915
363.82473799999997,0.009734999999999999
364.209503,0.009661
364.595062,0.010526
364.98141499999997,0.009040000000000001
365.36868300000003,0.008139
365.756653,0.008034999999999999
366.145538,0.010576
366.53515600000003,0.008453
366.92569,0.010081999999999999
367.31701699999996,0.009376
367.709229,0.010362
368.102264,0.010408
368.49609399999997,0.010886
368.890808,0.011753
369.286316,0.011696
369.68277,0.013094999999999999
370.079987,0.010277
370.478088,0.012296
370.877045,0.010123
371.276825,0.012147
371.677551,0.011639
372.079102,0.013199
372.481506,0.010198
372.884796,0.011863
373.28893999999997,0.010669
373.69397000000004,0.012107999999999999
374.099945,0.012269
374.506714,0.012440999999999999
374.914429,0.011432
375.322998,0.013705000000000002
375.732452,0.011618999999999999
376.142792,0.013358000000000002
376.554077,0.011419
376.966248,0.012743
377.379272,0.012625
377.793274,0.013338999999999998
378.20813,0.013424
378.623962,0.013943
379.04064900000003,0.012481
379.458252,0.014212
379.876831,0.013415
380.296265,0.012218000000000001
380.716675,0.012847999999999998
381.138031,0.013621000000000001
381.560272,0.012473
381.983459,0.013256
382.407593,0.013303
382.832703,0.014781
383.258759,0.014719
383.685699,0.015968
384.113617,0.015937
384.542511,0.014375
384.972321,0.014369
385.403198,0.014913
385.83493,0.018272
386.2677,0.01553
386.701385,0.018431
387.136047,0.016263
387.571747,0.017449
388.008331,0.017138999999999998
388.446045,0.016919
388.884613,0.01708
389.324249,0.017753
389.76483199999996,0.017125
390.206421,0.017743000000000002
390.649048,0.016469
391.092651,0.016558
391.537292,0.018208000000000002
391.98291,0.017638
392.42956499999997,0.019425
392.877228,0.015503
393.325928,0.017462000000000002
393.775635,0.020496
394.226379,0.018007
394.678162,0.019514
395.130981,0.016748
395.584839,0.018609999999999998
396.039734,0.015024000000000001
396.49566699999997,0.012302
396.952667,0.016845
397.410736,0.018221
397.869843,0.020644
398.330017,0.019044
398.79126,0.019488
399.25354,0.019879
399.716949,0.016576
400.181366,0.017965000000000002
400.646973,0.015905000000000002
401.113525,0.018024000000000002
401.581268,0.017883
402.050049,0.020654
402.51995800000003,0.019739
402.990967,0.022318
403.463043,0.022952
403.93624900000003,0.021794
404.410553,0.021049000000000002
404.886017,0.021498
405.362549,0.021437
405.840271,0.020452
406.319061,0.021117
406.798981,0.021929
407.28009,0.022225
407.762268,0.023540000000000002
408.24560499999995,0.020474000000000003
408.730103,0.022096
409.21578999999997,0.023137
409.70257599999997,0.022511
410.190582,0.022751
410.679688,0.02271
411.169983,0.022484
411.661469,0.023736
412.154053,0.021022
412.64794900000004,0.023388
413.142914,0.024057
413.63916,0.02539
414.136536,0.025137
414.63510099999996,0.023594999999999998
415.134949,0.024998
415.635925,0.023649
416.138153,0.026454000000000002
416.641571,0.026936
417.14621,0.025779000000000003
417.652069,0.025004
418.15918,0.025216
418.667511,0.026491000000000004
419.177094,0.026466000000000003
419.68786600000004,0.028497
420.199951,0.027745
420.71328700000004,0.027239999999999997
421.22784400000006,0.027070999999999998
421.74365199999994,0.026402
422.260712,0.026955
422.779114,0.029741000000000004
423.298676,0.029580000000000002
423.81967199999997,0.029200999999999998
424.341797,0.027969
424.865326,0.029798
425.39013700000004,0.031114999999999997
425.916138,0.034513
426.443604,0.031379000000000004
426.972229,0.028321
427.502258,0.030916000000000003
428.03353899999996,0.030432999999999998
428.566162,0.032673
429.10012800000004,0.033098
429.635437,0.030233999999999997
430.172058,0.031604
430.710083,0.032594
431.24939000000006,0.033063999999999996
