eV,Counts
310.100037,0.0
310.37951699999996,0.0
310.659485,0.0
310.93994100000003,0.0
311.220917,0.0
311.50244100000003,0.0
311.784454,0.0
312.066925,0.0
312.34997599999997,0.0
312.633514,0.0
312.91754199999997,0.0
313.202148,0.0
313.487213,0.0
313.772858,0.0
314.05896,0.0
314.345612,0.0
314.632812,0.0
314.920502,0.0
315.20871,0.0
315.497467,0.0
315.78677400000004,0.0
316.07653799999997,0.0
316.366943,0.0
316.657806,0.0
316.94921899999997,0.0
317.24118,0.0
317.533661,0.0
317.82669100000004,0.0
318.1203,0.0
318.414398,0.0
318.709045,0.0
319.004272,0.0
319.300018,0.0
319.596344,0.0
319.893158,0.0
320.190582,0.0
320.488525,0.0
320.78704799999997,0.0
321.086151,0.0
321.385773,0.0
321.68597400000004,0.0
321.986694,0.0
322.288025,0.0
322.589905,0.0
322.892334,0.0
323.19534300000004,0.0
323.49893199999997,0.0
323.80310099999997,0.0
324.10778799999997,0.0
324.413116,0.0
324.718964,-0.000223
325.025421,-0.000308
325.332428,-8.2e-05
325.64004500000004,-0.000493
325.948273,-0.000178
326.257019,-0.000332
326.566376,0.0
326.876312,0.0
327.18689,0.0
327.49798599999997,0.0
327.809753,0.0
328.12203999999997,-0.000267
328.434937,0.0
328.748444,0.000452
329.06256099999996,-5.3e-05
329.377289,0.0
329.692596,-0.00029
330.008514,-0.000342
330.325012,-2.6000000000000002e-05
330.64215099999996,-0.000131
330.95986899999997,0.0
331.278259,-2.6000000000000002e-05
331.597198,-0.00010400000000000001
331.916779,-0.000544
332.236969,-0.000491
332.55777,-0.00021400000000000002
332.879242,-7e-05
333.201263,-0.00011599999999999999
333.52398700000003,0.00010400000000000001
333.847229,2.4e-05
334.171204,0.0
334.495728,-0.000184
334.820953,-0.000161
335.146759,-2.3e-05
335.473206,-9.1e-05
335.800323,-0.000171
336.128021,0.00011399999999999999
336.45645099999996,-9.2e-05
336.785461,7.8e-05
337.115112,-0.000113
337.445404,2.2e-05
337.776367,-0.000157
338.107971,-8.9e-05
338.440247,-2.2e-05
338.773163,2.2e-05
339.10672,-0.000145
339.440918,4.4e-05
339.77578700000004,4.4e-05
340.11138900000003,-0.0
340.447571,0.00011
340.784454,-6.6e-05
341.121979,-7.6e-05
341.460175,0.00014199999999999998
341.799072,-5.5e-05
342.138641,-5.4000000000000005e-05
342.478882,-2.4e-05
342.819733,0.000129
343.161346,-0.00010800000000000001
343.503601,0.00013000000000000002
343.846588,-7.5e-05
344.190216,0.00016
344.534515,4.3e-05
344.879547,-0.000139
345.22522000000004,-0.000117
345.571686,5.2000000000000004e-05
345.918762,-0.000183
346.266541,0.000147
346.615021,4.2e-05
346.964203,-5.2000000000000004e-05
347.314117,-0.00010400000000000001
347.664764,-3.2e-05
348.016052,-1e-05
348.368073,9.300000000000001e-05
348.720795,4.1e-05
349.074249,1.1e-05
349.428467,-0.0
349.783325,4.1e-05
350.13894700000003,-3.1e-05
350.49527,-6.1e-05
350.852325,0.0
351.210144,-0.000162
351.568634,2e-05
351.927917,0.00013000000000000002
352.287872,4e-05
352.648621,3.2e-05
353.01004,0.00045999999999999996
353.372284,-8.8e-05
353.735229,-5.1e-05
354.098907,-5e-05
354.46337900000003,0.0
354.828552,-0.000109
355.19455,-9.8e-05
355.56124900000003,-4.9e-05
355.92868,9.7e-05
356.296906,-3.9e-05
356.665863,4.8e-05
357.03564500000005,-7.7e-05
357.40618900000004,2.8999999999999997e-05
357.777466,0.00011499999999999999
358.14950600000003,0.000126
358.522339,4.8e-05
358.895935,3.8e-05
359.270355,-7.6e-05
359.645508,-7.5e-05
360.021454,-7.4e-05
360.398224,0.0
360.77572599999996,9e-06
361.154083,3.7e-05
361.53320299999996,5.6000000000000006e-05
361.913116,-5.9e-05
362.293823,4.7e-05
362.675323,0.000175
363.057648,-0.0
363.44082599999996,-0.00011899999999999999
363.82473799999997,-9e-06
364.209503,-2.8999999999999997e-05
364.595062,-3.1e-05
364.98141499999997,-2.8000000000000003e-05
365.36868300000003,8.3e-05
365.756653,-0.00015
366.145538,4.5e-05
366.53515600000003,-5.6000000000000006e-05
366.92569,9e-06
367.31701699999996,-8.2e-05
367.709229,8.3e-05
368.102264,-0.000145
368.49609399999997,-2.8000000000000003e-05
368.890808,9.1e-05
369.286316,0.000215
369.68277,2.8999999999999997e-05
370.079987,-3.2e-05
370.478088,-0.000205
370.877045,8e-05
371.276825,0.000122
371.677551,0.0
372.079102,-0.00010400000000000001
372.481506,5.9999999999999995e-05
372.884796,-3.4e-05
373.28893999999997,2.6000000000000002e-05
373.69397000000004,9.4e-05
374.099945,6.8e-05
374.506714,0.000102
374.914429,-4.2e-05
375.322998,2.5e-05
375.732452,-0.000109
376.142792,0.000293
376.554077,-0.0
376.966248,0.000125
377.379272,-5.7999999999999994e-05
377.793274,-0.00010800000000000001
378.20813,0.000124
378.623962,6.6e-05
379.04064900000003,-0.00018
379.458252,-9e-06
379.876831,9.1e-05
380.296265,5.5e-05
380.716675,0.000103
381.138031,3.4e-05
381.560272,-0.000258
381.983459,1.7e-05
382.407593,7.7e-05
382.832703,0.000128
383.258759,7.6e-05
383.685699,2.6000000000000002e-05
384.113617,-5.1e-05
384.542511,-0.00023500000000000002
384.972321,-0.000151
385.403198,-0.000117
385.83493,-1.6e-05
386.2677,5.7999999999999994e-05
386.701385,3.3e-05
387.136047,0.00025499999999999996
387.571747,-3.3e-05
388.008331,3.2e-05
388.446045,4.1e-05
388.884613,8e-06
389.324249,4.1e-05
389.76483199999996,0.000193
390.206421,-2.4e-05
390.649048,6.4e-05
391.092651,-1.6e-05
391.537292,-3.2e-05
391.98291,8e-06
392.42956499999997,7.900000000000001e-05
392.877228,7.900000000000001e-05
393.325928,-1.6e-05
393.775635,8e-06
394.226379,-0.0
394.678162,8.7e-05
395.130981,0.00023700000000000001
395.584839,-0.000139
396.039734,0.000195
396.49566699999997,2.9999999999999997e-05
396.952667,-1.4999999999999999e-05
397.410736,0.00011599999999999999
397.869843,-4e-05
398.330017,-3.8e-05
398.79126,2.9999999999999997e-05
399.25354,0.000164
399.716949,2.9999999999999997e-05
400.181366,-7.000000000000001e-06
400.646973,-0.00010400000000000001
401.113525,-6.6e-05
401.581268,0.000118
402.050049,0.000168
402.51995800000003,-7.3e-05
402.990967,-4.3e-05
403.463043,-6.500000000000001e-05
403.93624900000003,-0.0
404.410553,3.6e-05
404.886017,-5.6999999999999996e-05
405.362549,6.4e-05
405.840271,-3.5e-05
406.319061,-5.6999999999999996e-05
406.798981,-2.1e-05
407.28009,0.00018999999999999998
407.762268,9.8e-05
408.24560499999995,-8e-06
408.730103,-3.2e-05
409.21578999999997,-1.4000000000000001e-05
409.70257599999997,-8.9e-05
410.190582,6.2e-05
410.679688,-7.000000000000001e-06
411.169983,-1.4000000000000001e-05
411.661469,-0.000122
412.154053,0.00014199999999999998
412.64794900000004,-6.1e-05
413.142914,-1.4000000000000001e-05
413.63916,8.7e-05
414.136536,1.3000000000000001e-05
414.63510099999996,4.6e-05
415.134949,0.00011899999999999999
415.635925,-7.000000000000001e-06
416.138153,-2e-05
416.641571,9.1e-05
