eV,Counts
310.100037,0.0
310.37951699999996,0.0
310.659485,0.0
310.93994100000003,0.0
311.220917,0.0
311.50244100000003,0.0
311.784454,0.0
312.066925,0.0
312.34997599999997,0.0
312.633514,0.0
312.91754199999997,0.0
313.202148,0.0
313.487213,0.0
313.772858,0.0
314.05896,0.0
314.345612,0.0
314.632812,0.0
314.920502,0.0
315.20871,0.0
315.497467,0.0
315.78677400000004,0.0
316.07653799999997,0.0
316.366943,0.0
316.657806,0.0
316.94921899999997,0.0
317.24118,0.0
317.533661,0.0
317.82669100000004,0.0
318.1203,0.0
318.414398,0.0
318.709045,0.0
319.004272,0.0
319.300018,0.0
319.596344,0.0
319.893158,0.0
320.190582,0.0
320.488525,0.0
320.78704799999997,0.0
321.086151,0.0
321.385773,0.0
321.68597400000004,0.0
321.986694,0.0
322.288025,0.0
322.589905,0.0
322.892334,0.0
323.19534300000004,0.0
323.49893199999997,0.0
323.80310099999997,0.0
324.10778799999997,0.0
324.413116,0.006475
324.718964,-0.001373
325.025421,-0.006391
325.332428,0.00042300000000000004
325.64004500000004,-0.0008439999999999999
325.948273,0.000997
326.257019,0.000146
326.566376,-0.005474000000000001
326.876312,-0.004971
327.18689,-0.0032409999999999995
327.49798599999997,-0.00413
327.809753,-0.001898
328.12203999999997,-0.006737999999999999
328.434937,-0.001359
328.748444,-0.0017920000000000002
329.06256099999996,0.00023500000000000002
329.377289,-0.001117
329.692596,-0.00165
330.008514,-0.003094
330.325012,0.005009
330.64215099999996,-0.000891
330.95986899999997,-0.002649
331.278259,-0.00364
331.597198,-0.0033009999999999997
331.916779,-0.001131
332.236969,-0.004995
332.55777,0.000768
332.879242,-0.00131
333.201263,-0.001209
333.52398700000003,-0.001348
333.847229,0.00079
334.171204,-0.001852
334.495728,0.0008789999999999999
334.820953,0.0021420000000000002
335.146759,-0.0018
335.473206,0.003113
335.800323,0.000543
336.128021,0.001675
336.45645099999996,-0.001675
336.785461,-0.002939
337.115112,0.002418
337.445404,-0.000338
337.776367,0.003127
338.107971,0.001629
338.440247,0.002654
338.773163,0.0010949999999999998
339.10672,0.002426
339.440918,0.001513
339.77578700000004,-0.002764
340.11138900000003,0.00043099999999999996
340.447571,0.0030039999999999997
340.784454,-0.0032479999999999996
341.121979,-0.00112
341.460175,-0.000588
341.799072,0.002219
342.138641,-0.001557
342.478882,-0.000242
342.819733,-0.001424
343.161346,0.001059
343.503601,-0.000177
343.846588,-0.000932
344.190216,-0.0034579999999999997
344.534515,0.000307
344.879547,-0.003085
345.22522000000004,-0.0018399999999999998
345.571686,0.00212
345.918762,0.0056630000000000005
346.266541,-0.002221
346.615021,-0.001327
346.964203,0.0034289999999999998
347.314117,0.0009310000000000001
347.664764,0.000312
348.016052,-0.00281
348.368073,-0.001534
348.720795,3.7e-05
349.074249,0.0021579999999999998
349.428467,0.002774
349.783325,-0.002291
350.13894700000003,-0.00018999999999999998
350.49527,-0.001006
350.852325,0.0009289999999999999
351.210144,-0.001
351.568634,-0.002112
351.927917,0.000985
352.287872,-0.0013130000000000001
352.648621,0.0012980000000000001
353.01004,-0.004848
353.372284,-0.001173
353.735229,-0.002547
354.098907,0.000554
354.46337900000003,-0.001382
354.828552,-0.0018239999999999999
355.19455,-0.001398
355.56124900000003,0.000848
355.92868,-0.003315
356.296906,-0.002967
356.665863,0.0027660000000000002
357.03564500000005,-0.0019190000000000001
357.40618900000004,-0.000789
357.777466,0.001371
358.14950600000003,-0.000734
358.522339,-0.000174
358.895935,0.000798
359.270355,6.4e-05
359.645508,0.0038200000000000005
360.021454,0.000878
360.398224,0.000408
360.77572599999996,0.000357
361.154083,0.001419
361.53320299999996,-0.001308
361.913116,0.001038
362.293823,0.0014529999999999999
362.675323,0.000984
363.057648,0.001008
363.44082599999996,-0.000648
363.82473799999997,-0.000701
364.209503,0.00011200000000000001
364.595062,-0.001454
364.98141499999997,0.0040030000000000005
365.36868300000003,0.001602
365.756653,-0.000799
366.145538,-0.002836
366.53515600000003,0.00156
366.92569,-0.000688
367.31701699999996,0.00047400000000000003
367.709229,0.002771
368.102264,-0.000254
368.49609399999997,0.0011560000000000001
368.890808,0.002421
369.286316,0.000681
369.68277,0.00282
370.079987,-0.0008410000000000001
370.478088,-0.00015800000000000002
370.877045,5.6999999999999996e-05
371.276825,-0.0012439999999999999
371.677551,-0.0007700000000000001
372.079102,-0.002163
372.481506,-0.002062
372.884796,-0.0017239999999999998
373.28893999999997,0.000588
373.69397000000004,0.0038299999999999996
374.099945,-0.00075
374.506714,-0.001546
374.914429,0.002414
375.322998,0.0027530000000000002
375.732452,0.004314
376.142792,0.00379
376.554077,0.0038090000000000003
376.966248,0.004092
377.379272,0.0017289999999999999
377.793274,0.000805
378.20813,0.002762
378.623962,-2.2e-05
379.04064900000003,0.006370000000000001
379.458252,-0.002231
379.876831,-0.002464
380.296265,0.002582
380.716675,0.0022719999999999997
381.138031,0.0068390000000000005
381.560272,0.0009
381.983459,0.002748
382.407593,-0.00123
382.832703,0.001356
383.258759,-0.001037
383.685699,-0.001131
384.113617,-0.00031099999999999997
384.542511,0.001643
384.972321,0.0038439999999999998
385.403198,0.0030600000000000002
385.83493,0.0032939999999999996
386.2677,0.002077
386.701385,0.0044670000000000005
387.136047,0.001964
387.571747,0.000737
388.008331,0.001338
388.446045,0.002837
388.884613,-0.001174
389.324249,0.002149
389.76483199999996,0.000339
390.206421,0.000936
390.649048,0.0019100000000000002
391.092651,0.0008
391.537292,0.0031969999999999998
391.98291,0.002134
392.42956499999997,0.005722
392.877228,0.0005610000000000001
393.325928,0.001511
393.775635,0.00011
394.226379,0.000332
394.678162,0.000936
395.130981,0.0021190000000000002
395.584839,0.005033
396.039734,0.002716
396.49566699999997,-0.00033
396.952667,0.001106
397.410736,0.001142
397.869843,-0.000629
398.330017,0.005292
398.79126,0.0004969999999999999
399.25354,0.008483
399.716949,0.003989
400.181366,0.0049039999999999995
400.646973,0.003098
401.113525,0.000732
401.581268,0.0020399999999999997
402.050049,0.0064540000000000005
402.51995800000003,0.006536
402.990967,0.004359
403.463043,0.0030789999999999997
403.93624900000003,0.002501
404.410553,0.0013880000000000001
404.886017,0.005697
405.362549,0.0034219999999999997
405.840271,0.002848
406.319061,0.0016469999999999998
406.798981,0.001438
407.28009,-0.001802
407.762268,0.0047350000000000005
408.24560499999995,0.008763
408.730103,0.005922
409.21578999999997,0.003972
409.70257599999997,0.003244
410.190582,0.000321
410.679688,0.000453
411.169983,0.00492
411.661469,0.003578
412.154053,0.00473
412.64794900000004,0.0008699999999999999
413.142914,0.002769
413.63916,0.001279
414.136536,-0.000383
414.63510099999996,0.0014320000000000001
415.134949,0.001149
415.635925,0.006843000000000001
416.138153,0.002441
416.641571,0.0034659999999999995
417.14621,0.0007440000000000001
417.652069,0.002675
418.15918,0.005052
418.667511,0.00394
419.177094,0.003944
419.68786600000004,0.0037479999999999996
420.199951,0.007018000000000001
420.71328700000004,0.003655
421.22784400000006,0.00318
421.74365199999994,0.00588
422.260712,0.003839
422.779114,0.0015429999999999999
423.298676,0.001811
423.81967199999997,0.002517
424.341797,0.0024530000000000003
