# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# 4U1735-444     ,    693490201,      264.737,       -44.45,      346.052,     -6.99024,      56383.3
# U1735-44       ,     90340201,      264.743,     -44.4499,      346.054,     -6.99377,      52155.1
#
# Total observation time: 105685.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           874.976685,            14.170000,             0.039066
           872.759338,            14.206000,             0.038668
           870.553284,            14.242000,             0.038803
           868.358337,            14.278000,             0.039507
           866.174377,            14.314000,             0.039848
           864.001404,            14.350000,             0.042001
           861.839233,            14.386000,             0.040697
           859.687927,            14.422000,             0.040584
           857.547363,            14.458000,             0.039913
           855.417358,            14.494000,             0.038917
           853.298035,            14.530000,             0.038488
           851.189026,            14.566000,             0.038540
           849.090515,            14.602000,             0.038146
           847.002319,            14.638000,             0.038203
           844.924316,            14.674000,             0.037204
           842.856506,            14.710000,             0.037471
           840.798767,            14.746000,             0.038222
           838.751160,            14.782000,             0.038453
           836.713379,            14.818000,             0.037907
           834.685608,            14.854000,             0.037953
           832.667542,            14.890000,             0.037669
           830.659302,            14.926000,             0.035719
           828.660583,            14.962000,             0.036765
           826.671509,            14.998000,             0.036130
           824.691956,            15.034000,             0.036420
           822.721985,            15.070000,             0.037068
           820.761230,            15.106000,             0.036631
           818.809875,            15.142000,             0.036825
           816.867798,            15.178000,             0.035429
           814.934998,            15.214000,             0.033852
           813.011169,            15.250000,             0.032614
           811.096436,            15.286000,             0.033295
           809.190674,            15.322000,             0.033350
           807.293823,            15.358000,             0.033030
           805.406006,            15.394000,             0.033834
           803.526855,            15.430000,             0.033992
           801.656555,            15.466000,             0.032880
           799.794861,            15.502000,             0.032613
           797.941772,            15.538000,             0.032635
           796.097351,            15.574000,             0.032152
           794.261414,            15.610000,             0.032527
           792.433777,            15.646000,             0.031829
           790.614624,            15.682000,             0.031521
           788.803833,            15.718000,             0.031778
           787.001343,            15.754000,             0.031507
           785.207092,            15.790000,             0.031377
           783.420898,            15.826000,             0.030042
           781.642883,            15.862000,             0.030127
           779.872925,            15.898000,             0.030460
           778.110901,            15.934000,             0.029737
           776.356934,            15.970000,             0.029700
           774.610718,            16.006001,             0.028460
           772.872437,            16.042000,             0.028649
           771.141968,            16.077999,             0.028104
           769.419128,            16.114000,             0.028293
           767.704041,            16.150000,             0.028214
           765.996460,            16.186001,             0.027227
           764.296631,            16.222000,             0.028208
           762.604309,            16.257999,             0.027407
           760.919373,            16.294001,             0.028043
           759.241882,            16.330000,             0.026255
           757.571838,            16.365999,             0.026124
           755.908997,            16.402000,             0.025960
           754.253540,            16.438000,             0.024481
           752.605286,            16.474001,             0.024621
           750.964294,            16.510000,             0.025588
           749.330383,            16.546000,             0.025754
           747.703491,            16.582001,             0.025147
           746.083740,            16.618000,             0.025571
           744.470947,            16.653999,             0.025683
           742.865112,            16.690001,             0.025344
           741.266296,            16.726000,             0.024729
           739.674316,            16.761999,             0.025334
           738.088989,            16.798000,             0.025763
           736.510620,            16.834000,             0.024694
           734.938904,            16.870001,             0.024328
           733.373962,            16.906000,             0.024650
           731.815613,            16.941999,             0.023978
           730.263855,            16.978001,             0.023147
           728.718628,            17.014000,             0.023115
           727.180054,            17.049999,             0.024209
           725.647888,            17.086000,             0.021821
           724.122192,            17.122000,             0.021832
           722.602783,            17.158001,             0.021807
           721.089905,            17.194000,             0.021784
           719.583313,            17.230000,             0.022189
           718.082947,            17.266001,             0.022426
           716.588806,            17.302000,             0.021488
           715.100952,            17.337999,             0.021113
           713.619141,            17.374001,             0.020809
           712.143555,            17.410000,             0.019714
           710.674072,            17.445999,             0.018898
           709.210571,            17.482000,             0.019328
           707.753174,            17.518000,             0.019621
           706.301636,            17.554001,             0.020473
           704.856140,            17.590000,             0.022743
           703.416504,            17.625999,             0.022562
           701.982727,            17.662001,             0.023567
           700.554810,            17.698000,             0.022818
           699.132751,            17.733999,             0.021777
           697.716309,            17.770000,             0.021745
           696.305725,            17.806000,             0.022534
           694.900818,            17.841999,             0.022319
           693.501526,            17.878000,             0.022381
           692.107849,            17.914000,             0.021907
           690.719727,            17.950001,             0.021325
           689.337219,            17.986000,             0.021379
           687.960266,            18.021999,             0.021064
           686.588745,            18.058001,             0.021267
           685.222717,            18.094000,             0.020777
           683.862122,            18.129999,             0.020169
           682.506897,            18.166000,             0.019922
           681.157043,            18.202000,             0.020141
           679.812439,            18.238001,             0.019356
           678.473206,            18.274000,             0.019945
           677.139221,            18.309999,             0.019830
           675.810486,            18.346001,             0.020069
           674.487000,            18.382000,             0.019654
           673.168640,            18.417999,             0.019627
           671.855408,            18.454000,             0.019328
           670.547302,            18.490000,             0.019125
           669.244324,            18.525999,             0.018703
           667.946350,            18.562000,             0.018211
           666.653381,            18.598000,             0.017286
           665.365356,            18.634001,             0.017422
           664.082458,            18.670000,             0.016179
           662.804443,            18.705999,             0.017550
           661.531311,            18.742001,             0.017570
           660.263062,            18.778000,             0.017558
           658.999695,            18.813999,             0.016481
           657.741089,            18.850000,             0.016423
           656.487366,            18.886000,             0.016255
           655.238342,            18.922001,             0.015750
           653.994080,            18.958000,             0.014277
           652.754578,            18.993999,             0.014139
           651.519653,            19.030001,             0.015019
           650.289490,            19.066000,             0.016039
           649.063965,            19.101999,             0.014929
           647.843018,            19.138000,             0.015490
           646.626709,            19.174000,             0.015346
           645.414856,            19.209999,             0.014850
           644.207581,            19.246000,             0.014508
           643.004822,            19.282000,             0.014171
           641.806519,            19.318001,             0.013998
           640.612793,            19.354000,             0.014674
           639.423401,            19.389999,             0.014736
           638.238403,            19.426001,             0.013694
           637.057800,            19.462000,             0.013307
           635.881653,            19.497999,             0.013727
           634.709717,            19.534000,             0.013643
           633.542114,            19.570000,             0.013169
           632.378845,            19.606001,             0.013141
           631.219788,            19.642000,             0.013065
           630.065002,            19.677999,             0.012433
           628.914429,            19.714001,             0.012829
           627.768066,            19.750000,             0.012497
           626.625916,            19.785999,             0.012660
           625.487854,            19.822001,             0.011952
           624.353882,            19.858000,             0.011711
           623.224121,            19.893999,             0.011706
           622.098267,            19.930000,             0.011715
           620.976624,            19.966000,             0.011123
           619.859009,            20.002001,             0.011678
           618.745361,            20.038000,             0.011061
           617.635803,            20.073999,             0.012333
           616.530029,            20.110001,             0.010375
           615.428345,            20.146000,             0.010795
           614.330627,            20.181999,             0.010700
           613.236694,            20.218000,             0.010625
           612.146729,            20.254000,             0.010749
           611.060547,            20.290001,             0.011348
           609.978333,            20.326000,             0.010507
           608.899902,            20.362000,             0.010471
           607.825256,            20.398001,             0.010536
           606.754456,            20.434000,             0.010427
           605.687378,            20.469999,             0.010462
           604.623962,            20.506001,             0.010352
           603.564392,            20.542000,             0.009528
           602.508484,            20.577999,             0.009313
           601.456238,            20.614000,             0.010258
           600.407776,            20.650000,             0.009350
           599.362793,            20.686001,             0.009249
           598.321533,            20.722000,             0.009225
           597.283936,            20.757999,             0.003639
           596.249878,            20.794001,             0.003190
           595.219421,            20.830000,             0.005892
           594.192444,            20.865999,             0.009103
           593.169006,            20.902000,             0.009850
           592.149170,            20.938000,             0.008650
           591.132812,            20.974001,             0.008568
           590.119934,            21.010000,             0.008506
