# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# Swift J1753.5-0127,    311590901,      268.368,     -1.45258,       24.897,      12.1854,      53818.7
# SWIFT J1753.5-0127,    605610301,      268.368,      -1.4525,       24.897,      12.1855,        55103
# Swift J1753.5-0127,    744320201,      268.368,     -1.45172,      24.8977,       12.186,      56913.8
# Swift J1753.5-0127,    744320301,      268.368,     -1.45172,      24.8977,       12.186,      56913.7
# Swift J1753.5-0127,    770580201,      268.368,     -1.45172,      24.8977,       12.186,      57100.1
# SwiftJ1753.5-0127,    694930501,      268.368,     -1.45169,      24.8978,      12.1859,      56208.2
# SWIFT J1753.5-0127,    691740201,      268.368,     -1.45167,      24.8978,      12.1859,      56180.7
#
# Total observation time: 249417.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           526.114685,            23.566000,             0.053848
           525.312256,            23.601999,             0.061707
           524.512207,            23.638000,             0.069484
           523.714600,            23.674000,             0.068119
           522.919495,            23.709999,             0.068780
           522.126648,            23.746000,             0.067912
           521.336304,            23.782000,             0.068808
           520.548279,            23.818001,             0.066680
           519.762695,            23.854000,             0.066621
           518.979492,            23.889999,             0.065858
           518.198547,            23.926001,             0.066621
           517.420105,            23.962000,             0.064160
           516.643860,            23.997999,             0.067846
           515.869995,            24.034000,             0.062121
           515.098511,            24.070000,             0.060674
           514.329163,            24.106001,             0.058306
           513.562256,            24.142000,             0.061263
           512.797546,            24.177999,             0.060684
           512.035156,            24.214001,             0.058772
           511.275055,            24.250000,             0.059044
           510.517151,            24.285999,             0.060617
           509.761505,            24.322001,             0.058051
           509.008087,            24.358000,             0.058606
           508.256989,            24.393999,             0.059463
           507.507965,            24.430000,             0.057705
           506.761200,            24.466000,             0.055590
           506.016602,            24.502001,             0.055787
           505.274231,            24.538000,             0.055488
           504.534058,            24.573999,             0.056001
           503.796021,            24.610001,             0.056626
           503.060120,            24.646000,             0.055909
           502.326416,            24.681999,             0.054135
           501.594757,            24.718000,             0.052782
           500.865326,            24.754000,             0.050006
           500.137939,            24.790001,             0.049299
           499.412659,            24.826000,             0.051349
           498.689575,            24.862000,             0.051506
           497.968445,            24.898001,             0.050571
           497.249512,            24.934000,             0.050550
           496.532623,            24.969999,             0.051081
           495.817780,            25.006001,             0.049758
           495.105042,            25.042000,             0.048261
           494.394287,            25.077999,             0.047833
           493.685547,            25.114000,             0.048065
           492.978882,            25.150000,             0.047494
           492.274231,            25.186001,             0.047965
           491.571625,            25.222000,             0.045444
           490.871033,            25.257999,             0.046959
           490.172333,            25.294001,             0.046109
           489.475708,            25.330000,             0.047773
           488.781067,            25.365999,             0.046169
           488.088318,            25.402000,             0.042600
           487.397583,            25.438000,             0.044088
           486.708740,            25.474001,             0.044308
           486.021973,            25.510000,             0.042380
           485.337036,            25.546000,             0.043839
           484.654053,            25.582001,             0.043707
           483.972961,            25.618000,             0.042879
           483.293823,            25.653999,             0.041464
           482.616577,            25.690001,             0.039713
           481.941193,            25.726000,             0.040400
           481.267792,            25.761999,             0.040991
           480.596130,            25.798000,             0.040945
           479.926483,            25.834000,             0.036948
           479.258575,            25.870001,             0.037932
           478.592621,            25.906000,             0.038473
           477.928467,            25.941999,             0.038603
           477.266083,            25.978001,             0.037063
           476.605682,            26.014000,             0.036586
           475.946991,            26.049999,             0.037907
           475.290192,            26.086000,             0.037290
           474.635162,            26.122000,             0.035132
           473.981934,            26.158001,             0.036948
           473.330505,            26.194000,             0.036374
           472.680908,            26.230000,             0.035889
           472.033020,            26.266001,             0.034755
           471.386963,            26.302000,             0.036660
           470.742645,            26.337999,             0.036807
           470.100067,            26.374001,             0.035525
           469.459290,            26.410000,             0.033910
           468.820251,            26.445999,             0.033976
           468.182922,            26.482000,             0.034310
           467.547302,            26.518000,             0.033904
           466.913452,            26.554001,             0.032251
           466.281281,            26.590000,             0.031930
           465.650848,            26.625999,             0.031809
           465.022125,            26.662001,             0.032004
           464.395050,            26.698000,             0.031671
           463.769775,            26.733999,             0.030188
           463.145996,            26.770000,             0.031016
           462.524078,            26.806000,             0.031551
           461.903717,            26.841999,             0.031043
           461.285065,            26.878000,             0.032299
           460.668060,            26.914000,             0.029741
           460.052673,            26.950001,             0.028798
           459.438965,            26.986000,             0.028525
           458.826843,            27.021999,             0.029098
           458.216400,            27.058001,             0.027990
           457.607574,            27.094000,             0.027261
           457.000366,            27.129999,             0.027725
           456.394745,            27.166000,             0.029223
           455.790741,            27.202000,             0.027953
           455.188293,            27.238001,             0.028020
           454.587494,            27.274000,             0.028198
           453.988281,            27.309999,             0.025666
           453.390594,            27.346001,             0.026779
           452.794556,            27.382000,             0.026669
           452.200012,            27.417999,             0.025558
           451.607056,            27.454000,             0.026409
           451.015625,            27.490000,             0.026253
           450.425781,            27.525999,             0.024686
           449.837463,            27.562000,             0.025694
           449.250641,            27.598000,             0.024980
           448.665405,            27.634001,             0.025932
           448.081635,            27.670000,             0.024729
           447.499481,            27.705999,             0.024284
           446.918732,            27.742001,             0.022728
           446.339539,            27.778000,             0.023678
           445.761871,            27.813999,             0.022190
           445.185608,            27.850000,             0.023139
           444.610931,            27.886000,             0.023801
           444.037659,            27.922001,             0.022889
           443.465912,            27.958000,             0.023596
           442.895630,            27.993999,             0.023101
           442.326752,            28.030001,             0.020856
           441.759399,            28.066000,             0.022301
           441.193512,            28.101999,             0.022142
           440.628998,            28.138000,             0.023020
           440.066010,            28.174000,             0.022199
           439.504425,            28.209999,             0.020180
           438.944244,            28.246000,             0.020546
           438.385529,            28.282000,             0.019939
           437.828186,            28.318001,             0.020936
           437.272369,            28.354000,             0.019321
           436.717834,            28.389999,             0.020181
           436.164764,            28.426001,             0.019396
           435.613068,            28.462000,             0.019117
           435.062805,            28.497999,             0.019167
           434.513916,            28.534000,             0.019869
           433.966370,            28.570000,             0.018331
           433.420227,            28.606001,             0.019967
           432.875458,            28.642000,             0.017761
           432.332123,            28.677999,             0.018385
           431.790039,            28.714001,             0.019024
           431.249390,            28.750000,             0.019530
           430.710083,            28.785999,             0.016002
           430.172058,            28.822001,             0.017459
           429.635437,            28.858000,             0.017740
           429.100128,            28.893999,             0.019003
