# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# CYGNUS X-1     ,    202400501,      299.584,      35.0177,      71.1751,      2.97539,      53104.6
# CYGNUS X-1     ,    202400701,      299.584,      35.0177,      71.1751,      2.97539,      53142.5
# CYGNUS X-1     ,    202760201,       299.59,      35.2016,       71.335,       3.0668,      53323.9
# CYGNUS X-1     ,    202760301,       299.59,      35.2016,       71.335,       3.0668,      53329.9
# CYGNUS X-1     ,    202760401,       299.59,      35.2016,       71.335,       3.0668,      53335.9
# CYGNUS X-1     ,    202760501,       299.59,      35.2016,       71.335,       3.0668,      53341.9
# Cyg X-1        ,    605610401,       299.59,      35.2016,       71.335,       3.0668,      55167.2
# Cyg X-1        ,    745250701,       299.59,      35.2016,      71.3349,       3.0669,      57541.9
# CYGNUS X-1     ,    202401101,       299.59,      35.2016,       71.335,      3.06681,        53284
# CYGNUS X-1     ,    202401201,       299.59,      35.2016,       71.335,      3.06681,        53286
# Cyg X-1        ,    745250201,       299.59,      35.2016,      71.3349,      3.06692,      57535.9
# Cyg X-1        ,    745250501,       299.59,      35.2016,      71.3349,      3.06692,      57537.9
# Cyg X-1        ,    745250601,       299.59,      35.2016,      71.3349,      3.06692,      57539.9
#
# Total observation time: 677230.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           931.791687,            13.306000,             0.875223
           929.277527,            13.342000,             0.849821
           926.776733,            13.378000,             0.870328
           924.289551,            13.414000,             0.839298
           921.815552,            13.450000,             0.823776
           919.354797,            13.486000,             0.826833
           916.907227,            13.522000,             0.838512
           914.472717,            13.558000,             0.835780
           912.050903,            13.594000,             0.812525
           909.641968,            13.630000,             0.809554
           907.245667,            13.666000,             0.800435
           904.862000,            13.702000,             0.821994
           902.490906,            13.738000,             0.942560
           900.132080,            13.774000,             0.927445
           897.785583,            13.810000,             0.899875
           895.451355,            13.846000,             0.913240
           893.129150,            13.882000,             0.890109
           890.819092,            13.918000,             0.890547
           888.520813,            13.954000,             0.889284
           886.234497,            13.990000,             0.874103
           883.959778,            14.026000,             0.882716
           881.696655,            14.062000,             0.872207
           879.445251,            14.098000,             0.853781
           877.205322,            14.134000,             0.842253
           874.976685,            14.170000,             0.848866
           872.759338,            14.206000,             0.841289
           870.553284,            14.242000,             0.857170
           868.358337,            14.278000,             0.878890
           866.174377,            14.314000,             0.933791
           864.001404,            14.350000,             0.974941
           861.839233,            14.386000,             0.978278
           859.687927,            14.422000,             0.955453
           857.547363,            14.458000,             0.942007
           855.417358,            14.494000,             0.940120
           853.298035,            14.530000,             0.937469
           851.189026,            14.566000,             0.919736
           849.090515,            14.602000,             0.901224
           847.002319,            14.638000,             0.919973
           844.924316,            14.674000,             0.939873
           842.856506,            14.710000,             0.963219
           840.798767,            14.746000,             0.922176
           838.751160,            14.782000,             0.904857
           836.713379,            14.818000,             0.910573
           834.685608,            14.854000,             0.897755
           832.667542,            14.890000,             0.898551
           830.659302,            14.926000,             0.915287
           828.660583,            14.962000,             0.885874
           826.671509,            14.998000,             0.858075
           824.691956,            15.034000,             0.870407
           822.721985,            15.070000,             0.854236
           820.761230,            15.106000,             0.837407
           818.809875,            15.142000,             0.825938
           816.867798,            15.178000,             0.813156
           814.934998,            15.214000,             0.757370
           813.011169,            15.250000,             0.785126
           811.096436,            15.286000,             0.774539
           809.190674,            15.322000,             0.762491
           807.293823,            15.358000,             0.772598
           805.406006,            15.394000,             0.778100
           803.526855,            15.430000,             0.757159
           801.656555,            15.466000,             0.745716
           799.794861,            15.502000,             0.739993
           797.941772,            15.538000,             0.726353
           796.097351,            15.574000,             0.716026
           794.261414,            15.610000,             0.711519
           792.433777,            15.646000,             0.701264
           790.614624,            15.682000,             0.695749
           788.803833,            15.718000,             0.686774
           787.001343,            15.754000,             0.665135
           785.207092,            15.790000,             0.662441
           783.420898,            15.826000,             0.633372
           781.642883,            15.862000,             0.651047
           779.872925,            15.898000,             0.634689
           778.110901,            15.934000,             0.630232
           776.356934,            15.970000,             0.622433
           774.610718,            16.006001,             0.603386
           772.872437,            16.042000,             0.596427
           771.141968,            16.077999,             0.594085
           769.419128,            16.114000,             0.581844
           767.704041,            16.150000,             0.571891
           765.996460,            16.186001,             0.571873
           764.296631,            16.222000,             0.567815
           762.604309,            16.257999,             0.554825
           760.919373,            16.294001,             0.546380
           759.241882,            16.330000,             0.541463
           757.571838,            16.365999,             0.531939
           755.908997,            16.402000,             0.530646
           754.253540,            16.438000,             0.534540
           752.605286,            16.474001,             0.517505
           750.964294,            16.510000,             0.513878
           749.330383,            16.546000,             0.506220
           747.703491,            16.582001,             0.486264
           746.083740,            16.618000,             0.501583
           744.470947,            16.653999,             0.496458
           742.865112,            16.690001,             0.493963
           741.266296,            16.726000,             0.486041
           739.674316,            16.761999,             0.486335
           738.088989,            16.798000,             0.476463
           736.510620,            16.834000,             0.472530
           734.938904,            16.870001,             0.448073
           733.373962,            16.906000,             0.459406
           731.815613,            16.941999,             0.446735
           730.263855,            16.978001,             0.442967
           728.718628,            17.014000,             0.429710
           727.180054,            17.049999,             0.407766
           725.647888,            17.086000,             0.389299
           724.122192,            17.122000,             0.374873
           722.602783,            17.158001,             0.363337
           721.089905,            17.194000,             0.368153
           719.583313,            17.230000,             0.386701
           718.082947,            17.266001,             0.395838
           716.588806,            17.302000,             0.391829
           715.100952,            17.337999,             0.371147
           713.619141,            17.374001,             0.354271
           712.143555,            17.410000,             0.333764
           710.674072,            17.445999,             0.308097
           709.210571,            17.482000,             0.296924
           707.753174,            17.518000,             0.324798
           706.301636,            17.554001,             0.370308
           704.856140,            17.590000,             0.423173
           703.416504,            17.625999,             0.418224
           701.982727,            17.662001,             0.412546
           700.554810,            17.698000,             0.411380
           699.132751,            17.733999,             0.403609
           697.716309,            17.770000,             0.390127
           696.305725,            17.806000,             0.389113
           694.900818,            17.841999,             0.383573
           693.501526,            17.878000,             0.379873
           692.107849,            17.914000,             0.375929
           690.719727,            17.950001,             0.369548
           689.337219,            17.986000,             0.363286
           687.960266,            18.021999,             0.354562
           686.588745,            18.058001,             0.351855
           685.222717,            18.094000,             0.345932
           683.862122,            18.129999,             0.343517
           682.506897,            18.166000,             0.337693
           681.157043,            18.202000,             0.328430
           679.812439,            18.238001,             0.324406
           678.473206,            18.274000,             0.317470
           677.139221,            18.309999,             0.308355
           675.810486,            18.346001,             0.295912
           674.487000,            18.382000,             0.301349
           673.168640,            18.417999,             0.296810
           671.855408,            18.454000,             0.293974
           670.547302,            18.490000,             0.285970
           669.244324,            18.525999,             0.289675
           667.946350,            18.562000,             0.282642
           666.653381,            18.598000,             0.269927
           665.365356,            18.634001,             0.267145
           664.082458,            18.670000,             0.244171
           662.804443,            18.705999,             0.249296
           661.531311,            18.742001,             0.255205
           660.263062,            18.778000,             0.249975
           658.999695,            18.813999,             0.251137
           657.741089,            18.850000,             0.242941
           656.487366,            18.886000,             0.243913
           655.238342,            18.922001,             0.230842
           653.994080,            18.958000,             0.240009
           652.754578,            18.993999,             0.234545
           651.519653,            19.030001,             0.221710
           650.289490,            19.066000,             0.211502
           649.063965,            19.101999,             0.206041
           647.843018,            19.138000,             0.199283
           646.626709,            19.174000,             0.196690
           645.414856,            19.209999,             0.192064
           644.207581,            19.246000,             0.189932
           643.004822,            19.282000,             0.181058
           641.806519,            19.318001,             0.179948
           640.612793,            19.354000,             0.176718
           639.423401,            19.389999,             0.171499
           638.238403,            19.426001,             0.169898
           637.057800,            19.462000,             0.167390
           635.881653,            19.497999,             0.160404
           634.709717,            19.534000,             0.159515
           633.542114,            19.570000,             0.154673
           632.378845,            19.606001,             0.152756
           631.219788,            19.642000,             0.144616
           630.065002,            19.677999,             0.140706
           628.914429,            19.714001,             0.144465
           627.768066,            19.750000,             0.140196
           626.625916,            19.785999,             0.136214
           625.487854,            19.822001,             0.133528
           624.353882,            19.858000,             0.133044
           623.224121,            19.893999,             0.128714
           622.098267,            19.930000,             0.127502
           620.976624,            19.966000,             0.123286
           619.859009,            20.002001,             0.120161
           618.745361,            20.038000,             0.108524
           617.635803,            20.073999,             0.108695
           616.530029,            20.110001,             0.101976
           615.428345,            20.146000,             0.100112
           614.330627,            20.181999,             0.101038
           613.236694,            20.218000,             0.088341
           612.146729,            20.254000,             0.093238
           611.060547,            20.290001,             0.088487
           609.978333,            20.326000,             0.084887
           608.899902,            20.362000,             0.086101
           607.825256,            20.398001,             0.085512
           606.754456,            20.434000,             0.084208
           605.687378,            20.469999,             0.079592
           604.623962,            20.506001,             0.080527
           603.564392,            20.542000,             0.072697
           602.508484,            20.577999,             0.079763
           601.456238,            20.614000,             0.076232
           600.407776,            20.650000,             0.075887
           599.362793,            20.686001,             0.076225
           598.321533,            20.722000,             0.073297
           597.283936,            20.757999,             0.000000
           596.249878,            20.794001,             0.000000
           595.219421,            20.830000,             0.073174
           594.192444,            20.865999,             0.075073
           593.169006,            20.902000,             0.074107
           592.149170,            20.938000,             0.068778
           591.132812,            20.974001,             0.070329
           590.119934,            21.010000,             0.071285
           589.110535,            21.046000,             0.071205
           588.104492,            21.082001,             0.069814
           587.101990,            21.118000,             0.063074
           586.102844,            21.153999,             0.064824
           585.107117,            21.190001,             0.064464
           584.114746,            21.226000,             0.064186
           583.125793,            21.261999,             0.064070
           582.140076,            21.298000,             0.064801
           581.157776,            21.334000,             0.057637
           580.178711,            21.370001,             0.054776
           579.203003,            21.406000,             0.053157
           578.230591,            21.441999,             0.053581
           577.261353,            21.478001,             0.052003
           576.295410,            21.514000,             0.047816
           575.332703,            21.549999,             0.048104
           574.373169,            21.586000,             0.049380
           573.416870,            21.622000,             0.046813
           572.463745,            21.658001,             0.049279
           571.513733,            21.694000,             0.045785
           570.566956,            21.730000,             0.046345
           569.623291,            21.766001,             0.050226
           568.682678,            21.802000,             0.027292
           567.745239,            21.837999,             0.050368
           566.810791,            21.874001,             0.048728
           565.879517,            21.910000,             0.046620
           564.951233,            21.945999,             0.049030
           564.026001,            21.982000,             0.041859
           563.103882,            22.018000,             0.040528
           562.184570,            22.054001,             0.040866
           561.268433,            22.090000,             0.042854
           560.355225,            22.125999,             0.041414
           559.444946,            22.162001,             0.037510
           558.537720,            22.198000,             0.033153
           557.633362,            22.233999,             0.036376
           556.731873,            22.270000,             0.035773
           555.833374,            22.306000,             0.034344
           554.937805,            22.341999,             0.040694
           554.045044,            22.378000,             0.031957
           553.155151,            22.414000,             0.037463
           552.268127,            22.450001,             0.036628
           551.383972,            22.486000,             0.031400
           550.502625,            22.521999,             0.033128
           549.624084,            22.558001,             0.031163
           548.748291,            22.594000,             0.032882
           547.875427,            22.629999,             0.038381
           547.005127,            22.666000,             0.037079
           546.137817,            22.702000,             0.033983
           545.273132,            22.738001,             0.041605
           544.411133,            22.774000,             0.054699
           543.551941,            22.809999,             0.063210
           542.695374,            22.846001,             0.069109
           541.841614,            22.882000,             0.069336
           540.990479,            22.917999,             0.075172
           540.141968,            22.954000,             0.101640
           539.296204,            22.990000,             0.100593
           538.453064,            23.025999,             0.094197
           537.612488,            23.062000,             0.087342
           536.774597,            23.098000,             0.091105
           535.939270,            23.134001,             0.111262
           535.106567,            23.170000,             0.130581
           534.276428,            23.205999,             0.142202
           533.448914,            23.242001,             0.151263
           532.623901,            23.278000,             0.143648
           531.801514,            23.313999,             0.124138
           530.981567,            23.350000,             0.106823
           530.164185,            23.386000,             0.107545
           529.349304,            23.422001,             0.108181
           528.536926,            23.458000,             0.084383
           527.727051,            23.493999,             0.053427
           526.919678,            23.530001,             0.060175
           526.114685,            23.566000,             0.083203
           525.312256,            23.601999,             0.109141
           524.512207,            23.638000,             0.123218
           523.714600,            23.674000,             0.129158
           522.919495,            23.709999,             0.130441
           522.126648,            23.746000,             0.126171
           521.336304,            23.782000,             0.126875
           520.548279,            23.818001,             0.122967
           519.762695,            23.854000,             0.125760
           518.979492,            23.889999,             0.125260
           518.198547,            23.926001,             0.118497
           517.420105,            23.962000,             0.117944
           516.643860,            23.997999,             0.115959
           515.869995,            24.034000,             0.106648
           515.098511,            24.070000,             0.108254
           514.329163,            24.106001,             0.112565
           513.562256,            24.142000,             0.102878
           512.797546,            24.177999,             0.101739
           512.035156,            24.214001,             0.102270
           511.275055,            24.250000,             0.097059
           510.517151,            24.285999,             0.100969
           509.761505,            24.322001,             0.099616
           509.008087,            24.358000,             0.095419
           508.256989,            24.393999,             0.090970
           507.507965,            24.430000,             0.088493
           506.761200,            24.466000,             0.085877
           506.016602,            24.502001,             0.087533
           505.274231,            24.538000,             0.085468
           504.534058,            24.573999,             0.087349
           503.796021,            24.610001,             0.083586
           503.060120,            24.646000,             0.082134
           502.326416,            24.681999,             0.082133
           501.594757,            24.718000,             0.083931
           500.865326,            24.754000,             0.088773
           500.137939,            24.790001,             0.087787
           499.412659,            24.826000,             0.086419
           498.689575,            24.862000,             0.076809
           497.968445,            24.898001,             0.078555
           497.249512,            24.934000,             0.070065
           496.532623,            24.969999,             0.067374
           495.817780,            25.006001,             0.066483
           495.105042,            25.042000,             0.064551
           494.394287,            25.077999,             0.062769
           493.685547,            25.114000,             0.060617
           492.978882,            25.150000,             0.061359
           492.274231,            25.186001,             0.060416
           491.571625,            25.222000,             0.054547
           490.871033,            25.257999,             0.058085
           490.172333,            25.294001,             0.057020
           489.475708,            25.330000,             0.053069
           488.781067,            25.365999,             0.054370
           488.088318,            25.402000,             0.051696
           487.397583,            25.438000,             0.052039
           486.708740,            25.474001,             0.047736
           486.021973,            25.510000,             0.045728
           485.337036,            25.546000,             0.045784
           484.654053,            25.582001,             0.045538
           483.972961,            25.618000,             0.042301
           483.293823,            25.653999,             0.046347
           482.616577,            25.690001,             0.045164
           481.941193,            25.726000,             0.040796
           481.267792,            25.761999,             0.041572
           480.596130,            25.798000,             0.041423
           479.926483,            25.834000,             0.041430
           479.258575,            25.870001,             0.039781
           478.592621,            25.906000,             0.036447
           477.928467,            25.941999,             0.037664
           477.266083,            25.978001,             0.037681
           476.605682,            26.014000,             0.037236
           475.946991,            26.049999,             0.038899
           475.290192,            26.086000,             0.037979
           474.635162,            26.122000,             0.036315
           473.981934,            26.158001,             0.031460
           473.330505,            26.194000,             0.032959
           472.680908,            26.230000,             0.033887
           472.033020,            26.266001,             0.035137
           471.386963,            26.302000,             0.030565
           470.742645,            26.337999,             0.029294
           470.100067,            26.374001,             0.031758
           469.459290,            26.410000,             0.029110
           468.820251,            26.445999,             0.029502
           468.182922,            26.482000,             0.028225
           467.547302,            26.518000,             0.027781
           466.913452,            26.554001,             0.028355
           466.281281,            26.590000,             0.029810
           465.650848,            26.625999,             0.030867
           465.022125,            26.662001,             0.030271
           464.395050,            26.698000,             0.024594
           463.769775,            26.733999,             0.025790
           463.145996,            26.770000,             0.025585
           462.524078,            26.806000,             0.025223
           461.903717,            26.841999,             0.024166
           461.285065,            26.878000,             0.022474
           460.668060,            26.914000,             0.024522
           460.052673,            26.950001,             0.022352
           459.438965,            26.986000,             0.022023
           458.826843,            27.021999,             0.019560
           458.216400,            27.058001,             0.020888
           457.607574,            27.094000,             0.019856
           457.000366,            27.129999,             0.019072
           456.394745,            27.166000,             0.020656
           455.790741,            27.202000,             0.020262
           455.188293,            27.238001,             0.021500
           454.587494,            27.274000,             0.022031
           453.988281,            27.309999,             0.022320
           453.390594,            27.346001,             0.017283
