# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
          1267.991455,             9.778000,             0.015020
          1263.340088,             9.814000,             0.014975
          1258.722778,             9.850000,             0.014826
          1254.139160,             9.886000,             0.015270
          1249.588745,             9.922000,             0.014995
          1245.071289,             9.958000,             0.016174
          1240.586304,             9.994000,             0.015617
          1236.133545,            10.030000,             0.014495
          1231.712646,            10.066000,             0.013948
          1227.323242,            10.102000,             0.013754
          1222.965088,            10.138000,             0.012757
          1218.637695,            10.174000,             0.013468
          1214.340698,            10.210000,             0.013781
          1210.074097,            10.246000,             0.014033
          1205.837402,            10.282000,             0.013242
          1201.630127,            10.318000,             0.013686
          1197.452148,            10.354000,             0.013918
          1193.302979,            10.390000,             0.013684
          1189.182739,            10.426000,             0.013011
          1185.090820,            10.462000,             0.012983
          1181.026855,            10.498000,             0.013015
          1176.990601,            10.534000,             0.012620
          1172.982056,            10.570000,             0.011405
          1169.000610,            10.606000,             0.012562
          1165.046021,            10.642000,             0.012807
          1161.118164,            10.678000,             0.012612
          1157.216675,            10.714000,             0.012007
          1153.341309,            10.750000,             0.012557
          1149.491943,            10.786000,             0.011337
          1145.668091,            10.822000,             0.010473
          1141.869507,            10.858000,             0.011487
          1138.096069,            10.894000,             0.010595
          1134.347656,            10.930000,             0.011579
          1130.623779,            10.966000,             0.010240
          1126.924194,            11.002000,             0.009627
          1123.248657,            11.038000,             0.010522
          1119.597168,            11.074000,             0.011258
          1115.969360,            11.110000,             0.009816
          1112.364990,            11.146000,             0.010199
          1108.783691,            11.182000,             0.009605
          1105.225464,            11.218000,             0.009898
          1101.690063,            11.254000,             0.010070
          1098.177124,            11.290000,             0.009965
          1094.686523,            11.326000,             0.009469
          1091.218018,            11.362000,             0.009838
