# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1826-238    ,    150390101,      277.368,     -23.7969,      9.27256,     -6.08806,      52735.9
# GS 1826-238    ,    150390301,      277.368,     -23.7969,      9.27256,     -6.08806,      52737.9
# GS 1826-238    ,    156160101,      277.368,     -23.7969,      9.27256,     -6.08806,      52537.1
#
# Total observation time: 208673.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
          1402.218994,             8.842000,             0.020971
          1396.532959,             8.878000,             0.020627
          1390.892944,             8.914000,             0.020005
          1385.298340,             8.950000,             0.020643
          1379.748413,             8.986000,             0.020530
          1374.242920,             9.022000,             0.020627
          1368.781250,             9.058000,             0.019528
          1363.362549,             9.094000,             0.019240
          1357.986816,             9.130000,             0.019118
          1352.653198,             9.166000,             0.019852
          1347.361450,             9.202000,             0.019891
          1342.110840,             9.238000,             0.019637
          1336.900879,             9.274000,             0.019651
          1331.731445,             9.310000,             0.019543
          1326.601807,             9.346000,             0.019132
          1321.511230,             9.382000,             0.018585
          1316.459839,             9.418000,             0.019321
          1311.446899,             9.454000,             0.019131
          1306.472046,             9.490000,             0.019340
          1301.534790,             9.526000,             0.019294
          1296.634521,             9.562000,             0.019096
          1291.771240,             9.598000,             0.019436
          1286.944092,             9.634000,             0.019553
          1282.153076,             9.670000,             0.018849
          1277.397461,             9.706000,             0.019130
          1272.677002,             9.742000,             0.019250
          1267.991455,             9.778000,             0.019028
          1263.340088,             9.814000,             0.019013
          1258.722778,             9.850000,             0.018864
          1254.139160,             9.886000,             0.019029
          1249.588745,             9.922000,             0.018764
          1245.071289,             9.958000,             0.018711
          1240.586304,             9.994000,             0.018986
          1236.133545,            10.030000,             0.017927
          1231.712646,            10.066000,             0.017984
          1227.323242,            10.102000,             0.017957
          1222.965088,            10.138000,             0.017795
          1218.637695,            10.174000,             0.017943
          1214.340698,            10.210000,             0.017964
          1210.074097,            10.246000,             0.017609
          1205.837402,            10.282000,             0.017748
          1201.630127,            10.318000,             0.017573
          1197.452148,            10.354000,             0.017642
          1193.302979,            10.390000,             0.017751
          1189.182739,            10.426000,             0.017584
          1185.090820,            10.462000,             0.017016
          1181.026855,            10.498000,             0.017467
          1176.990601,            10.534000,             0.017039
          1172.982056,            10.570000,             0.017128
          1169.000610,            10.606000,             0.016991
          1165.046021,            10.642000,             0.016832
          1161.118164,            10.678000,             0.016767
          1157.216675,            10.714000,             0.016719
          1153.341309,            10.750000,             0.016459
          1149.491943,            10.786000,             0.016213
          1145.668091,            10.822000,             0.015991
          1141.869507,            10.858000,             0.016581
          1138.096069,            10.894000,             0.016350
          1134.347656,            10.930000,             0.015804
          1130.623779,            10.966000,             0.015623
          1126.924194,            11.002000,             0.015794
          1123.248657,            11.038000,             0.014963
          1119.597168,            11.074000,             0.015313
          1115.969360,            11.110000,             0.015133
          1112.364990,            11.146000,             0.015520
          1108.783691,            11.182000,             0.014729
          1105.225464,            11.218000,             0.014714
          1101.690063,            11.254000,             0.014367
          1098.177124,            11.290000,             0.015294
          1094.686523,            11.326000,             0.015422
          1091.218018,            11.362000,             0.014284
          1087.771484,            11.398000,             0.014042
          1084.346680,            11.434000,             0.014311
          1080.943359,            11.470000,             0.014403
          1077.561279,            11.506000,             0.013808
          1074.200317,            11.542000,             0.013220
          1070.860229,            11.578000,             0.014059
          1067.540771,            11.614000,             0.013932
          1064.242065,            11.650000,             0.013274
          1060.963623,            11.686000,             0.014185
          1057.705200,            11.722000,             0.013670
          1054.466675,            11.758000,             0.014158
          1051.248047,            11.794000,             0.013671
          1048.048950,            11.830000,             0.013412
          1044.869385,            11.866000,             0.013394
          1041.708862,            11.902000,             0.012751
          1038.567627,            11.938000,             0.013147
          1035.445068,            11.974000,             0.013327
          1032.341309,            12.010000,             0.012916
          1029.256104,            12.046000,             0.012965
          1026.189453,            12.082000,             0.012673
          1023.140808,            12.118000,             0.012851
          1020.110229,            12.154000,             0.012555
          1017.097595,            12.190000,             0.012335
          1014.102661,            12.226000,             0.011992
          1011.125427,            12.262000,             0.012277
          1008.165527,            12.298000,             0.012288
          1005.222961,            12.334000,             0.012403
          1002.297424,            12.370000,             0.012210
           999.389038,            12.406000,             0.012076
           996.497314,            12.442000,             0.011780
           993.622375,            12.478000,             0.011798
           990.763916,            12.514000,             0.011882
           987.921814,            12.550000,             0.011743
           985.096130,            12.586000,             0.011890
           982.286560,            12.622000,             0.011419
           979.492859,            12.658000,             0.012036
           976.714966,            12.694000,             0.011572
           973.952820,            12.730000,             0.011329
           971.206238,            12.766000,             0.011334
           968.475220,            12.802000,             0.011203
           965.759399,            12.838000,             0.011131
           963.058899,            12.874000,             0.010065
           960.373352,            12.910000,             0.010494
           957.702698,            12.946000,             0.011765
           955.046997,            12.982000,             0.010873
           952.405884,            13.018000,             0.011039
           949.779297,            13.054000,             0.010145
           947.167175,            13.090000,             0.000000
           944.569397,            13.126000,             0.011093
           941.985962,            13.162000,             0.010546
           939.416565,            13.198000,             0.009943
           936.861084,            13.234000,             0.010450
           934.319458,            13.270000,             0.010554
           931.791687,            13.306000,             0.009802
           929.277527,            13.342000,             0.009858
           926.776733,            13.378000,             0.010141
           924.289551,            13.414000,             0.009811
           921.815552,            13.450000,             0.009225
           919.354797,            13.486000,             0.010074
           916.907227,            13.522000,             0.009936
           914.472717,            13.558000,             0.010140
           912.050903,            13.594000,             0.010199
           909.641968,            13.630000,             0.009821
           907.245667,            13.666000,             0.009743
           904.862000,            13.702000,             0.010080
           902.490906,            13.738000,             0.009422
           900.132080,            13.774000,             0.009274
           897.785583,            13.810000,             0.009141
           895.451355,            13.846000,             0.009418
           893.129150,            13.882000,             0.009274
           890.819092,            13.918000,             0.009585
           888.520813,            13.954000,             0.009157
           886.234497,            13.990000,             0.009125
           883.959778,            14.026000,             0.008945
           881.696655,            14.062000,             0.009125
           879.445251,            14.098000,             0.009422
           877.205322,            14.134000,             0.008954
           874.976685,            14.170000,             0.009005
           872.759338,            14.206000,             0.008681
           870.553284,            14.242000,             0.009191
           868.358337,            14.278000,             0.009219
           866.174377,            14.314000,             0.009701
