# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# SAX J1808.4-3658,    400230401,      272.115,      -36.979,      355.385,     -8.14822,      53992.6
# SAX J1808.4-3658,    400230501,      272.115,      -36.979,      355.385,     -8.14822,      54169.7
# SAX J1808.4-3658,    724490201,      272.115,      -36.979,      355.385,     -8.14822,      57123.1
# SAX J1808.4-3658,    560180601,      272.115,     -36.9787,      355.385,     -8.14831,        54740
# SAX J1808.4-3658,     64940101,      272.115,     -36.9783,      355.385,     -8.14781,        51992
#
# Total observation time: 267360.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
          1316.459839,             9.418000,             0.052708
          1311.446899,             9.454000,             0.050765
          1306.472046,             9.490000,             0.052883
          1301.534790,             9.526000,             0.051382
          1296.634521,             9.562000,             0.050682
          1291.771240,             9.598000,             0.050953
          1286.944092,             9.634000,             0.048519
          1282.153076,             9.670000,             0.050813
          1277.397461,             9.706000,             0.051933
          1272.677002,             9.742000,             0.051464
          1267.991455,             9.778000,             0.051269
          1263.340088,             9.814000,             0.051920
          1258.722778,             9.850000,             0.048916
          1254.139160,             9.886000,             0.047283
          1249.588745,             9.922000,             0.044515
          1245.071289,             9.958000,             0.054392
          1240.586304,             9.994000,             0.031870
          1236.133545,            10.030000,             0.052114
          1231.712646,            10.066000,             0.051900
          1227.323242,            10.102000,             0.051158
          1222.965088,            10.138000,             0.050181
          1218.637695,            10.174000,             0.050063
          1214.340698,            10.210000,             0.050589
          1210.074097,            10.246000,             0.050722
          1205.837402,            10.282000,             0.051106
          1201.630127,            10.318000,             0.050462
          1197.452148,            10.354000,             0.050901
          1193.302979,            10.390000,             0.050779
          1189.182739,            10.426000,             0.049609
          1185.090820,            10.462000,             0.051139
          1181.026855,            10.498000,             0.050476
          1176.990601,            10.534000,             0.048751
          1172.982056,            10.570000,             0.049789
          1169.000610,            10.606000,             0.048314
          1165.046021,            10.642000,             0.048276
          1161.118164,            10.678000,             0.048515
          1157.216675,            10.714000,             0.049835
          1153.341309,            10.750000,             0.049978
          1149.491943,            10.786000,             0.049008
          1145.668091,            10.822000,             0.049587
          1141.869507,            10.858000,             0.048170
          1138.096069,            10.894000,             0.048863
          1134.347656,            10.930000,             0.047647
          1130.623779,            10.966000,             0.049602
          1126.924194,            11.002000,             0.047245
          1123.248657,            11.038000,             0.047893
          1119.597168,            11.074000,             0.047400
          1115.969360,            11.110000,             0.047228
          1112.364990,            11.146000,             0.048303
          1108.783691,            11.182000,             0.047505
          1105.225464,            11.218000,             0.046406
          1101.690063,            11.254000,             0.050486
          1098.177124,            11.290000,             0.047898
          1094.686523,            11.326000,             0.046541
          1091.218018,            11.362000,             0.045707
          1087.771484,            11.398000,             0.048053
          1084.346680,            11.434000,             0.048744
          1080.943359,            11.470000,             0.047874
          1077.561279,            11.506000,             0.048939
          1074.200317,            11.542000,             0.049126
          1070.860229,            11.578000,             0.048402
          1067.540771,            11.614000,             0.048908
          1064.242065,            11.650000,             0.048349
          1060.963623,            11.686000,             0.048649
          1057.705200,            11.722000,             0.048027
          1054.466675,            11.758000,             0.047256
          1051.248047,            11.794000,             0.047925
          1048.048950,            11.830000,             0.047618
          1044.869385,            11.866000,             0.047416
          1041.708862,            11.902000,             0.047653
          1038.567627,            11.938000,             0.047455
          1035.445068,            11.974000,             0.047294
          1032.341309,            12.010000,             0.046659
          1029.256104,            12.046000,             0.046817
          1026.189453,            12.082000,             0.046799
          1023.140808,            12.118000,             0.046997
          1020.110229,            12.154000,             0.047155
          1017.097595,            12.190000,             0.045874
          1014.102661,            12.226000,             0.046012
          1011.125427,            12.262000,             0.047363
          1008.165527,            12.298000,             0.047144
          1005.222961,            12.334000,             0.045785
          1002.297424,            12.370000,             0.045796
           999.389038,            12.406000,             0.044790
           996.497314,            12.442000,             0.045826
           993.622375,            12.478000,             0.045750
           990.763916,            12.514000,             0.044992
           987.921814,            12.550000,             0.045689
           985.096130,            12.586000,             0.044330
           982.286560,            12.622000,             0.046760
           979.492859,            12.658000,             0.043891
           976.714966,            12.694000,             0.044433
           973.952820,            12.730000,             0.044932
           971.206238,            12.766000,             0.045088
           968.475220,            12.802000,             0.042321
           965.759399,            12.838000,             0.043210
           963.058899,            12.874000,             0.043001
           960.373352,            12.910000,             0.043445
           957.702698,            12.946000,             0.043099
           955.046997,            12.982000,             0.043108
           952.405884,            13.018000,             0.046478
           949.779297,            13.054000,             0.018333
           947.167175,            13.090000,             0.000024
           944.569397,            13.126000,             0.044629
           941.985962,            13.162000,             0.044157
           939.416565,            13.198000,             0.044389
           936.861084,            13.234000,             0.043910
           934.319458,            13.270000,             0.044134
           931.791687,            13.306000,             0.043828
           929.277527,            13.342000,             0.044205
           926.776733,            13.378000,             0.042877
           924.289551,            13.414000,             0.042436
           921.815552,            13.450000,             0.041843
           919.354797,            13.486000,             0.041229
           916.907227,            13.522000,             0.043401
           914.472717,            13.558000,             0.043698
           912.050903,            13.594000,             0.043520
           909.641968,            13.630000,             0.043569
           907.245667,            13.666000,             0.044331
           904.862000,            13.702000,             0.042698
           902.490906,            13.738000,             0.043782
           900.132080,            13.774000,             0.044038
           897.785583,            13.810000,             0.044080
           895.451355,            13.846000,             0.043484
