,index,Fluor_654,Fluor_685,Fluor_755,Fluor_771,mean,mode,mean/mode,stdev,stdevdiff,edgejump,hardedge,obsid,pno,name,ra,dec,lii,bii,time,end_time,duration,scheduled_duration,estimated_exposure,pi_title,pi_fname,pi_lname,sas_version,pps_flag,pps_version,odf_date,process_date,distribution_date,public_date,xmm_revolution,process_status,mos1_num,mos1_time,mos1_mode,mos2_num,mos2_time,mos2_mode,pn_num,pn_time,pn_mode,rgs1_num,rgs1_time,rgs1_mode,rgs2_num,rgs2_time,rgs2_mode,om_num,om_time,om_mode,data_in_heasarc,subject_category,status,class,lii_180
36,3115,False,False,False,False,0.0023787190496747557,0.0009087602375075221,2.6175430564600006,0.001138128917275755,0.00024036583799553297,0.0014147266032408373,0.0007343041837551362,506110101,50611.0,GX 349+2,256.43535,-36.42305,349.10360076,2.74845452,54544.66028935184,54544.958402777775,25757.0,26036.0,22560.0,Dr,Rosario,Iaria,17.56,Y,17.56_20190403_1200,55399.696030092586,58581.111504629625,54569.0,54934.0,1516.0,delivered,0.0,,,0.0,,,1.0,22574.0,TI-TK (1),1.0,25757.0,SES (1),1.0,25064.0,SES (1),0.0,,,Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,9999.0,-10.896399239999994
37,3260,False,False,False,False,0.008976681633842187,0.006620186846703291,1.3559559332245101,0.0012522829770399552,0.00036748618005194486,0.0014754103148262691,0.0011347684979565384,741620201,74162.0,1RXS J180408.9-34205,271.03785,-34.34944,357.29690209,-6.12809379,57113.6922337963,57114.351956018516,57000.0,50701.0,50701.0,Dr,Jon,Miller,17.56,Y,17.56_20190403_1200,57120.579039351855,58577.40138888889,57133.0,57499.0,2804.0,delivered,1.0,11413.0,FF-ME (1),1.0,55510.0,FU-ME (1),2.0,51126.0,BU-ME (1); TI-ME (1),1.0,55915.0,SES (1),1.0,55908.0,SES (1),12.0,51795.0,IM-M2 (1); IM-GRISM1 (9); IM-W2 (1); IM-W1 (1),Y,,archived,9999.0,-2.7030979099999968
38,3391,False,False,False,False,0.15101604425645138,0.11806634813547134,1.2790777951662653,0.015703764882885454,0.007407202877322466,0.015441145572182347,0.014609068435906147,311590501,31159.0,XTE J1817-330,274.4313,-33.01875,359.81724958,-7.99544805,53807.336585648154,53807.57658564815,20736.0,19583.0,19583.0,Dr,NORBERT,SCHARTEL (PS),17.56,Y,17.56_20190403_1200,55452.86447916666,58577.04115740741,53878.0,53807.0,1146.0,delivered,0.0,,,0.0,,,1.0,19999.0,BU-TN (1),15.0,18797.0,SES (15),1.0,20730.0,SES (1),10.0,17198.0,IF-W1 (5); IF-U (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1000.0,-0.18275041999999075
39,3609,False,False,False,False,0.036374719752060185,0.028384612873196602,1.2814943051912675,0.003518785955634563,0.00103793812255452,0.0038547454274641055,0.002647416409859278,84110201,8411.0,4U1820-30,275.91915,-30.361390000000004,2.78813136,-7.91389737,52191.383344907415,52191.84190972223,39620.0,37395.0,,Dr,Christopher,Mauche,17.56,Y,17.56_20190403_1200,55531.1234837963,58578.11969907407,52248.0,52613.0,336.0,delivered,1.0,38812.0,FU-TK (1),1.0,39111.0,FF-TK (1),0.0,,,1.0,39620.0,HER (1),1.0,39618.0,HER (1),8.0,26933.0,IF-W2 (8),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1400.0,2.78813136
40,3610,False,False,False,False,0.02821851120545314,0.022312641143798828,1.2646871799529515,0.0029430228709332227,0.0008802506763458473,0.0025956331763705084,0.00168383026690554,551340201,55134.0,4U 1820-30,275.91855,-30.361109999999996,2.78814719,-7.913309,54923.546701388885,54924.029768518514,41737.0,39828.0,39828.0,Dr,Elisa,Costantini,17.56,Y,17.56_20190403_1200,55380.52572916666,58576.514189814814,54942.0,55307.0,1706.0,delivered,0.0,,,1.0,3080.0,FU-TK (1),1.0,39832.0,FF-ME (1),1.0,41737.0,SES (1),1.0,41701.0,SES (1),30.0,29885.0,IM-M2 (5); IM-V (5); IM-B (5); IM-U (5); IM-W2 (5); IM-W1 (5),Y,,archived,9999.0,2.78814719
41,4169,False,False,False,False,0.0021058747293504344,0.00046326525625772774,4.545721270707329,0.0014774709097225512,0.0003188723427023236,0.0019782136403071887,0.0007519478871381259,693020301,69302.0,Swift J174510-26241,266.2941,-26.40408,2.1098526,1.40376132,56198.95138888888,56199.40065972224,38817.0,36783.0,36783.0,Prof,Joern,Wilms,17.56,Y,17.56_20190403_1200,56206.65467592593,58581.257951388885,56217.0,56582.0,2345.0,delivered,0.0,,,0.0,,,1.0,37200.0,BU-TK (1),1.0,38817.0,SES (1),1.0,38806.0,SES (1),25.0,28593.0,IM-M2 (25),Y,,archived,9999.0,2.1098526
42,4378,False,False,False,False,0.002961212116713216,0.002026477362960577,1.4612608908628717,0.0005195152777805691,0.00014901660460035613,0.0005566437756540817,0.0005589010826404024,150390101,15039.0,GS 1826-238,277.36785,-23.79694,9.27256488,-6.08806202,52735.92740740741,52737.175671296296,107850.0,106577.0,105597.0,Prof,Walter,Lewin,17.56,Y,17.56_20190403_1200,55501.446875,58580.8721875,54508.0,53162.0,609.0,delivered,0.0,,,0.0,,,1.0,105615.0,TI-TN (1),1.0,107812.0,SES (1),1.0,107813.0,SES (1),0.0,,,Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1420.0,9.27256488
43,4379,False,False,False,False,0.0030718812371020787,0.0021446486935019493,1.4323470535801703,0.0005313246158267043,0.00015236411897041392,0.0008892777091250061,0.0005155840251814463,150390301,15039.0,GS 1826-238,277.36785,-23.79694,9.27256488,-6.08806202,52737.9219212963,52738.985763888886,91916.0,90684.0,90684.0,Prof,Walter,Lewin,17.56,Y,17.56_20190403_1200,55500.31826388889,58580.53833333332,54508.0,53162.0,610.0,delivered,0.0,,,0.0,,,1.0,90683.0,TI-TN (1),1.0,91916.0,SES (1),1.0,91911.0,SES (1),0.0,,,Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1420.0,9.27256488
44,4596,False,False,False,False,0.0016823389380658557,0.0007345665944740176,2.290246998327613,0.0006761916584349284,0.00010835206788329836,0.0006891411781978114,0.00039024837978616166,748391301,74839.0,SAX J17448.39-2021,267.21645,-20.35861,7.72850297,3.80460433,57085.53944444445,57086.89824074073,117400.0,111101.0,110610.0,Dr,NORBERT,SCHARTEL (PS),17.56,Y,17.56_20190403_1200,57092.48259259259,58577.239652777775,57104.0,57275.0,2790.0,delivered,0.0,,,1.0,115435.0,FU-ME (1),2.0,111028.0,BU-ME (1); TI-ME (1),1.0,115505.0,SES (1),1.0,115543.0,SES (1),25.0,103993.0,IF-W1 (10); IF-W2 (5); IF-U (5); IF-M2 (5),Y,,archived,9999.0,7.72850297
45,4819,False,False,False,False,0.018693991639948154,0.013860129751265049,1.34876021909116,0.0026479997887998304,0.0009579981379085233,0.0013204246515725743,0.0018907204188021894,90340101,9034.0,U1728-16,262.9341,-16.96156,8.51290698,9.03783881,52156.40491898148,52156.6371875,20068.0,17795.0,8311.0,Dr,Saeqa,Vrtilek,17.56,Y,17.56_20190403_1200,55533.02229166666,58576.52018518519,52214.0,52942.0,318.0,delivered,1.0,10909.0,SW2-TK (1),1.0,10913.0,SW2-TK (1),1.0,9430.0,TI-TN (1),1.0,11450.0,SES (1),1.0,11486.0,SES (1),15.0,14999.0,IM-V (15),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1400.0,8.51290698
46,4820,False,False,False,False,0.019450794434645674,0.01481425017118454,1.3129786664788312,0.002817539964920869,0.0007480892192687038,0.0022947662613723788,0.0015141570842694754,90340601,9034.0,U1728-16,262.9341,-16.96156,8.51290698,9.03783881,52542.39792824073,52542.67395833333,23849.0,22247.0,22247.0,Dr,Saeqa,Vrtilek,17.56,Y,17.56_20190403_1200,55514.233877314815,58576.514502314814,52577.0,52942.0,512.0,delivered,1.0,23310.0,SW2-TK (1),1.0,23313.0,SW2-TK (1),1.0,22279.0,TI-TN (1),1.0,23504.0,SES (1),1.0,23510.0,SES (1),15.0,14996.0,IM-V (15),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1400.0,8.51290698
47,4821,False,False,False,False,0.017095122199792128,0.012968560680747032,1.318197340524561,0.0025281667539229437,0.0005659995828567536,0.001268631411295594,0.0012682721127823138,694860301,69486.0,GX9+9,262.92945,-16.96139,8.51066029,9.041697330000002,56379.30425925927,56379.727673611116,36583.0,34523.0,34523.0,Dr,Elisa,Costantini,17.56,Y,17.56_20190403_1200,56384.671944444446,58578.3127662037,56394.0,56759.0,2436.0,delivered,0.0,,,0.0,,,1.0,34939.0,BU-TK (1),1.0,36583.0,SES (1),1.0,36546.0,SES (1),4.0,19993.0,IM-M2 (1); IM-V (1); IM-W2 (1); IM-GRISM2 (1),Y,,archived,9999.0,8.51066029
48,5727,False,False,False,False,0.042136279006416984,0.029668176546692848,1.4202517279786773,0.006079602092849369,0.001351240390135605,0.006654374986246658,0.007300329653425405,691271401,69127.0,SWIFT J1910.2-0546,287.5950000000001,-5.798778,29.90271928,-6.84411867,56217.75858796296,56218.351331018515,51213.0,49033.0,49033.0,Dr,Rubens,Reis,17.56,Y,17.56_20190403_1200,56226.67791666666,58580.058252314804,56236.0,56601.0,2355.0,delivered,0.0,,,0.0,,,1.0,48788.0,TI-TK (1),1.0,51213.0,SES (1),1.0,51205.0,SES (1),30.0,35986.0,IF-M2 (30),Y,,archived,9999.0,29.90271928
49,6364,False,False,False,False,0.005929349921643734,0.004765194840729237,1.2443037734709588,0.0005295835239335762,0.0002849132883374611,0.0011593625666985246,0.0009136508809549299,744320201,74432.0,Swift J1753.5-0127,268.36785,-1.451722,24.89767774,12.18598463,56913.82986111112,56914.40856481482,50000.0,46733.0,46733.0,Dr,Mari,Kolehmainen,17.56,Y,17.56_20190403_1200,56920.822800925926,58580.62520833333,56933.0,57297.0,2704.0,delivered,0.0,,,1.0,48363.0,FU-ME (1),1.0,46740.0,TI-ME (1),1.0,48915.0,SES (1),1.0,48911.0,SES (1),15.0,41999.0,IF-W1 (5); IF-W2 (5); IF-M2 (5),Y,,archived,9999.0,24.89767774
50,6365,False,False,False,False,0.00582916123004487,0.0037477563600987196,1.5553735808726168,0.0008776504267119236,0.0010014935591819325,0.0007715110140284129,0.001260796566634195,744320301,74432.0,Swift J1753.5-0127,268.36785,-1.451722,24.89767774,12.18598463,56913.73685185185,56913.79472222223,5000.0,0.0,,Dr,Mari,Kolehmainen,17.56,Y,17.56_20190403_1200,56920.78486111111,58581.47109953704,56932.0,57297.0,2704.0,delivered,0.0,,,0.0,,,0.0,,,1.0,3917.0,SES (1),1.0,3905.0,SES (1),0.0,,,Y,,archived,9999.0,24.89767774
51,6366,False,False,False,False,0.03664931220995201,0.027480918914079666,1.3336276099259177,0.004109809792929561,0.0009480529852039522,0.0050285230193352765,0.00462461089555128,770580201,77058.0,Swift J1753.5-0127,268.36785,-1.451722,24.89767774,12.18598463,57100.09118055556,57100.649641203694,48251.0,41951.0,41951.0,Dr,NORBERT,SCHARTEL (PS),17.56,Y,17.56_20190403_1200,57105.90423611111,58578.998194444444,57117.0,57289.0,2797.0,delivered,1.0,46738.0,FU-TK (1),1.0,11234.0,FF-TK (1),2.0,42376.0,BU-TK (1); TI-TK (1),1.0,47186.0,SES (1),1.0,47159.0,SES (1),15.0,38397.0,IF-W1 (15),Y,,archived,9999.0,24.89767774
52,6367,False,False,False,False,0.004870134334151561,0.003546064253896475,1.3733914518892816,0.0004904823236101846,0.0003004110044724639,0.0005535010956133294,0.0005880983065295808,694930501,69493.0,SwiftJ1753.5-0127,268.368,-1.451694,24.89777542,12.18586566,56208.20626157407,56208.56434027777,30938.0,28733.0,28733.0,Ms,Alexandra,Veledina,17.56,Y,17.56_20190403_1200,56216.618668981486,58581.3196412037,56225.0,56590.0,2350.0,delivered,0.0,,,0.0,,,1.0,28739.0,TI-ME (1),1.0,30935.0,SES (1),1.0,30906.0,SES (1),20.0,21993.0,IM-M2 (5); IM-W2 (10); IM-W1 (5),Y,,archived,9999.0,24.89777542
53,6368,False,False,False,False,0.0038854930867123737,0.002932701725512743,1.3248851913274775,0.0004124121091370815,0.00019108805428596321,0.0006312266019831243,0.0005594588783197226,691740201,69174.0,SWIFT J1753.5-0127,268.368,-1.451667,24.89779977,12.18587841,56180.71846064815,56181.18247685185,40091.0,37883.0,37883.0,Dr,Phil,Uttley,17.56,Y,17.56_20190403_1200,56188.63056712962,58581.346342592595,56197.0,56562.0,2336.0,delivered,0.0,,,0.0,,,1.0,37890.0,TI-ME (1),1.0,40086.0,SES (1),1.0,40059.0,SES (1),8.0,35196.0,IF-W1 (4); IF-W2 (2); IF-M2 (2),Y,,archived,9999.0,24.89779977
54,6910,False,False,False,False,0.004116043497061172,0.002369449008256197,1.7371310725485445,0.0008899881146473828,0.00030762513964587885,0.0007325297700876282,0.0007687180355061898,303220301,30322.0,Aql X-1,287.8167000000001,0.585,35.71840387000001,-4.14299741,53471.60407407407,53471.873912037045,23314.0,22156.0,22156.0,Prof,Philip,Kaaret,17.56,Y,17.56_20190403_1200,55469.137870370374,58579.038622685184,53543.0,53910.0,978.0,delivered,0.0,,,0.0,,,1.0,22571.0,BU-TK (1),1.0,23314.0,SES (1),1.0,23302.0,SES (1),5.0,20498.0,IF-B (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1405.0,35.71840387000001
55,6911,False,False,False,False,0.005623414298867459,0.003550424240529537,1.5838710863546661,0.0011706343386799095,0.0004200481959536907,0.0011114146120483961,0.0009658089025616984,303220401,30322.0,Aql X-1,287.8167000000001,0.585,35.71840387000001,-4.14299741,53475.89162037037,53476.12462962963,20132.0,19403.0,19403.0,Prof,Philip,Kaaret,17.56,Y,17.56_20190403_1200,55468.19810185185,58579.9966087963,53545.0,53910.0,980.0,delivered,0.0,,,0.0,,,1.0,19402.0,BU-TK (1),1.0,20132.0,SES (1),1.0,20129.0,SES (1),5.0,13999.0,IF-B (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1405.0,35.71840387000001
56,6912,False,False,False,False,0.010931641523531833,0.006797054782509804,1.6082909250137511,0.0027078458022921637,0.00041598226406451436,0.002412944744524137,0.001761649009584131,406700201,40670.0,Aql X-1,287.8167000000001,0.585,35.71840387000001,-4.14299741,55474.18011574073,55474.79431712962,53067.0,51786.0,50193.0,Mr,D.,Altamirano,17.56,Y,17.56_20190403_1200,55483.68730324073,58579.50320601852,55503.0,55868.0,1982.0,delivered,0.0,,,0.0,,,2.0,50208.0,BU-ME (1); TI-ME (1),1.0,53060.0,SES (1),1.0,53059.0,SES (1),11.0,47432.0,IF-W1 (11),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,9999.0,35.71840387000001
57,7260,False,False,False,False,0.002629143834513213,0.0018260544165968895,1.439794899109849,0.0003634302854731257,0.00047042790674440074,0.0006420609172265476,0.00030433671853009447,112770801,11277.0,3C 273,187.275,2.051944,289.94448876,64.35895708,52625.93398148148,52625.99907407408,5624.0,4993.0,4993.0,Dr,Martin,Turner,17.56,Y,17.56_20190403_1200,55506.03636574073,58581.385740740734,52671.0,53378.0,554.0,delivered,1.0,4896.0,FU-ME (1),1.0,5150.0,SW2-ME (1),1.0,5000.0,SW-TN (1),1.0,5401.0,SES (1),1.0,5402.0,SES (1),1.0,5000.0,IM-GRISM1 (1),Y,"AGN, QSOs and BL-Lacs",archived,7200.0,-70.05551123999999
58,7523,False,False,False,False,0.008391101061683762,0.00465919217094779,1.8009776703365323,0.0025044450663937352,0.0006109465977888396,0.002738820982682702,0.0016595671226841838,84020401,8402.0,Serpens X-1,279.98745,5.035,36.11624878,4.84383647,53086.63576388889,53086.88803240741,21796.0,20527.0,20527.0,Dr,Tod,Strohmayer,17.56,Y,17.56_20190403_1200,55484.5383912037,58578.39525462962,53119.0,53497.0,785.0,delivered,1.0,16279.0,FU-TK (1),1.0,16299.0,FU-TK (1),1.0,20565.0,TI-TK (1),1.0,21761.0,SES (1),1.0,21763.0,SES (1),5.0,19800.0,IF-B (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1420.0,36.11624878
59,7524,False,False,False,False,0.006503975625242015,0.003298454452306032,1.9718252045878404,0.001927173210011499,0.00042194005545862564,0.0018940518190623604,0.00129500464810602,84020501,8402.0,Serpens X-1,279.98745,5.035,36.11624878,4.84383647,53088.62841435184,53088.882060185184,21915.0,20677.0,20677.0,Dr,Tod,Strohmayer,17.56,Y,17.56_20190403_1200,55485.62135416666,58578.07296296296,53119.0,53497.0,786.0,delivered,1.0,21465.0,FU-TK (1),1.0,21476.0,FU-TK (1),1.0,20719.0,TI-TK (1),1.0,21915.0,SES (1),1.0,21911.0,SES (1),5.0,19997.0,IF-B (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1420.0,36.11624878
60,7525,False,False,False,False,0.0066631632949133495,0.0035937668289989233,1.8540889300738064,0.0019282551273392835,0.00035928505483598643,0.0024633450127959852,0.001301982899679711,84020601,8402.0,Serpens X-1,279.98745,5.035,36.11624878,4.84383647,53090.607974537044,53090.86207175926,21954.0,20677.0,20677.0,Dr,Tod,Strohmayer,17.56,Y,17.56_20190403_1200,55484.76041666666,58578.102951388886,53132.0,53497.0,787.0,delivered,1.0,21472.0,FU-TK (1),1.0,21467.0,FU-TK (1),1.0,20709.0,TI-TK (1),1.0,21914.0,SES (1),1.0,21907.0,SES (1),5.0,20001.0,IF-B (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1420.0,36.11624878
61,7732,False,False,False,False,0.2380726525744239,0.21547578275203705,1.104869649543822,0.009343250476192442,0.006392004739606452,0.013124761771551474,0.010472174647825822,820880601,82088.0,MAXI J1820+070,275.0913,7.1853055,35.85346729,10.15925145,58389.913530092585,58390.06469907407,13061.0,9677.0,9677.0,Prof,Thomas,Maccarone,17.56,Y,17.56_20190403_1200,58394.66888888889,58672.53947916666,58413.0,58777.0,3444.0,delivered,0.0,,,0.0,,,1.0,9943.0,BU-TN (1),1.0,11922.0,SSW (1),1.0,11686.0,SSW (1),5.0,9997.0,IF-B (5),Y,,archived,9999.0,35.85346729
62,7849,False,False,False,False,0.017894411838234783,0.012760245241224766,1.4023564202687082,0.002594828588527462,0.0009961379452555518,0.0008561992864308428,0.0014625760437951482,701200201,70120.0,4U 0614+091,94.280415,9.1369444,200.87735759,-3.36351959,56544.003865740735,56544.21219907407,18000.0,14733.0,12209.0,Dr,Jerome,Chenevez,17.56,Y,17.56_20190403_1200,56548.65090277777,58580.74679398148,56553.0,56918.0,2518.0,delivered,0.0,,,1.0,16446.0,FU-TK (1),1.0,12221.0,TI-TK (1),1.0,16936.0,SES (1),1.0,16908.0,SES (1),4.0,10398.0,IF-W1 (4),Y,,archived,9999.0,-159.12264241
63,7852,False,False,False,False,0.015959517467398564,0.011315996758639812,1.4103501271519367,0.002249092941340505,0.0007500077881728166,0.0006132114294862927,0.0010785215010016506,701200101,70120.0,4U 0614+091,94.280415,9.136945,200.87735706,-3.3635193,56360.035625,56360.19113425926,13436.0,11233.0,11233.0,Dr,Jerome,Chenevez,17.56,Y,17.56_20190403_1200,56365.48368055555,58580.7031712963,56383.0,56918.0,2426.0,delivered,0.0,,,1.0,13003.0,FU-TK (1),1.0,11240.0,TI-TK (1),1.0,13434.0,SES (1),1.0,13404.0,SES (1),5.0,11500.0,IF-W1 (5),Y,,archived,9999.0,-159.12264294
64,8068,False,False,False,False,0.005989088267497309,0.004872625228017569,1.2291296759414378,0.0005915081493252611,0.00022005608228491225,0.0007823545302881128,0.0004960718841317607,206320101,20632.0,4U 1957+11,299.85,11.70833,51.30768828,-9.33012893,53294.00719907408,53294.52708333333,44918.0,43636.0,43636.0,Dr,JEROEN,HOMAN,17.56,Y,17.56_20190403_1200,55474.838773148156,58577.7256712963,53321.0,53686.0,889.0,delivered,1.0,44408.0,FU-TK (1),1.0,44677.0,FF-TK (1),1.0,43660.0,TI-TK (1),1.0,44918.0,SES (1),1.0,44911.0,SES (1),8.0,30795.0,IF-W1 (8),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1400.0,51.30768828
65,8069,False,False,False,False,0.004915095809437744,0.0036698034964501858,1.339334875611769,0.0005563380107781058,0.00025735082005480937,0.0006386477202173918,0.00032467199897897887,720940101,72094.0,4U 1957+11,299.84955,11.708333,51.30746497,-9.32974734,56613.100752314815,56613.57065972222,40600.0,37333.0,37333.0,Dr,Michael,Nowak,17.56,Y,17.56_20190403_1200,56618.73899305556,58579.426122685196,56637.0,57001.0,2553.0,delivered,1.0,39070.0,FU-TK (1),1.0,38962.0,FU-TK (1),1.0,37342.0,TI-TK (1),1.0,39516.0,SES (1),1.0,39515.0,SES (1),10.0,30598.0,IF-V (10),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,9999.0,51.30746497
66,8830,False,False,False,False,0.011597570574299975,0.008007237687706947,1.4483859511383133,0.0020029518981759904,0.0008008988816034461,0.0013511214295692762,0.0007068348169786999,811022901,81102.0,Crab,83.62870499999998,21.990833,184.57535801,-5.80045787,58374.335601851846,58375.172407407415,72300.0,68977.0,68977.0,Dr,Peter Kretschmar,XMM-Newton MM,17.56,Y,17.56_20190403_1200,58379.32298611111,58576.5158912037,58392.0,58378.0,3436.0,delivered,2.0,25212.0,FU-TK (2),2.0,25555.0,FU-TK (2),1.0,69264.0,BU-TK (1),13.0,70703.0,SES (13),13.0,70358.0,SES (13),7.0,32790.0,IM-M2 (3); IM-W2 (1); IM-W1 (3),Y,,archived,9999.0,-175.42464199
67,8838,False,False,False,False,0.1339230832162794,0.08831854164600372,1.5163642958810022,0.019665854657629357,0.009754489806776364,0.021245501703382103,0.0075943099435041295,118700101,11870.0,Crab Nebula,83.63334,22.01444,184.55762829,-5.78419081,51600.44408564815,51600.51827546296,6410.0,599.0,,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55572.248726851845,58589.623402777775,53800.0,51611.0,40.0,delivered,0.0,,,0.0,,,0.0,,,1.0,6406.0,HER (1),1.0,6410.0,HER (1),0.0,,,Y,"Stars, White Dwarfs and Solar System",archived,3100.0,-175.44237171
68,8842,False,False,False,False,0.1430434286594391,0.10515183955430984,1.3603511766007539,0.02111291922597035,0.006522109121585768,0.02393363471086818,0.009214675760689378,137550801,13755.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,52185.54833333333,52185.8577662037,26735.0,24595.0,,Dr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55530.74789351851,58579.51925925926,52433.0,52185.0,333.0,delivered,2.0,25379.0,FC-TK (1); FU-TK (1),2.0,25211.0,FU-TK (2),0.0,,,1.0,26680.0,SES (1),1.0,26675.0,SES (1),3.0,6000.0,IM-M2 (1); IM-U (1); IM-W2 (1),Y,Galaxies and Galactic Surveys,archived,3100.0,-175.44237171
69,8844,False,False,False,False,0.15410207678656002,0.11000657826662064,1.4008441969085343,0.023739265712180362,0.006156783588604276,0.022353587623642646,0.011623172568717421,153750301,15375.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,52341.26932870369,52341.39336805556,10717.0,8583.0,8583.0,Dr,Fred,Jansen,17.56,Y,17.56_20190403_1200,55522.93018518519,58578.64224537037,52360.0,52340.0,411.0,delivered,1.0,9785.0,FU-TK (1),1.0,10145.0,FU-TK (1),1.0,9035.0,BU-ME (1),1.0,10662.0,SES (1),1.0,10660.0,SES (1),1.0,2565.0,IM-W1 (1),Y,"Stars, White Dwarfs and Solar System",archived,3100.0,-175.44237171
70,8854,False,False,False,False,0.1445787102802769,0.10372535139322281,1.3938608868354567,0.022264007533985296,0.007273643903079979,0.025935279577715242,0.014545547377286694,160961101,16096.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,53613.13877314815,53613.20512731482,5733.0,5000.0,5000.0,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55461.24753472223,58581.429780092585,53637.0,53613.0,1049.0,delivered,0.0,,,0.0,,,1.0,5033.0,BU-TK (1),1.0,5733.0,SES (1),1.0,5727.0,SES (1),1.0,2799.0,IM-M2 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3100.0,-175.44237171
71,8857,False,False,False,False,0.14688652663767993,0.11019107699394226,1.3330165258821727,0.022125622066896788,0.009226426568625379,0.01761419273882292,0.01240091870211843,160961401,16096.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,53795.42055555556,53795.49332175927,6287.0,4993.0,4993.0,Mr,Fred,Jansen XMM-Newton PS,17.56,Y,17.56_20190403_1200,55454.125451388885,58581.418877314805,53878.0,53796.0,1140.0,delivered,0.0,,,0.0,,,1.0,5012.0,TI-TK (1),1.0,6287.0,SES (1),1.0,6286.0,SES (1),1.0,3300.0,IM-W1 (1),Y,"Supernovae, Supernova Remnants, Diffuse (Galactic) Emission and Isolated Neutron Stars",archived,3100.0,-175.44237171
72,8876,False,False,False,False,0.11203997885132884,0.08025180548429489,1.396105398192628,0.017255050115928646,0.003484536162792819,0.018738653278018935,0.007776394393593303,412592601,41259.0,Crab,83.63334,22.01444,184.55762829,-5.78419081,54886.906643518516,54887.12587962963,18942.0,17786.0,17786.0,Dr,Arvind,Parmar XMM-Newton MM,17.56,Y,17.56_20190403_1200,55942.438217592586,58581.09896990741,55995.0,54946.0,1687.0,delivered,0.0,,,0.0,,,1.0,18234.0,BU-TK (1),1.0,18941.0,SSW (1),1.0,18922.0,SSW (1),3.0,3001.0,IM-W1 (3),Y,,archived,9999.0,-175.44237171
73,9741,False,False,False,False,3.5804321112084505e-05,-0.0009097189758904278,-0.03935756212740252,0.0003950837381356288,0.0005375149483621249,0.0005177601349970898,0.00022744448179644024,93031801,9303.0,Abell 2261,260.6133,32.13164,55.58825678,31.86036577,53042.173738425925,53042.31826388889,12487.0,9479.0,399.0,Prof,John P.,Hughes,17.56,Y,17.56_20190403_1200,55485.39760416666,58581.46266203704,53111.0,53487.0,762.0,delivered,0.0,,,0.0,,,0.0,,,1.0,2830.0,SES (1),1.0,2741.0,SES (1),5.0,11194.0,IM-M2 (5),Y,"Groups of Galaxies, Clusters of Galaxies and Superclusters",archived,5000.0,55.58825678
74,9954,False,False,False,False,0.06719528498885395,0.03575467690825462,1.8793425308044298,0.01970235045986449,0.0024521107441946135,0.01735797896627228,0.012627498276204976,202760201,20276.0,CYGNUS X-1,299.59035,35.20158,71.33498165,3.06679808,53323.920787037045,53324.13969907408,18914.0,17636.0,17375.0,Dr,JOERN,WILMS,17.56,Y,17.56_20190403_1200,55474.13895833334,58581.24318287037,53346.0,53721.0,904.0,delivered,0.0,,,0.0,,,1.0,17375.0,TI-TK (1),1.0,18914.0,SES (1),1.0,18911.0,SES (1),5.0,16995.0,IM-W1 (5),Y,"White Dwarf Binaries, Neutron Star Binaries, Cataclysmic Variables, ULXs and Black Holes",archived,1130.0,71.33498165
